strategy,hold_days,regime,cap,train_n,train_mean,train_t,test_n,test_mean,test_t,train_significant,test_significant,both_significant,direction_match
RSI_Extreme_Overbought,10,ALL,MID,21749,-0.011399988455873275,-12.11317385799043,31574,-0.0007734179026989069,-0.7094130794952104,True,False,False,True
RSI_Extreme_Overbought,10,ALL,SMALL,20709,-0.006965139981825877,-11.046762860954006,31560,-0.0004960723397602741,-0.9222975463512846,True,False,False,True
RSI_Extreme_Overbought,10,ALL,ALL,74022,-0.004446467741992427,-10.98513663080601,104991,0.006070931905015224,7.636002451711501,True,True,True,False
RSI_Extreme_Overbought,20,BULL,LARGE,4930,0.0005849697176783913,0.3432355177818458,6646,0.03457880291740324,14.216381320785395,False,True,False,True
RSI_Extreme_Overbought,20,BULL,MID,3699,-0.014244148701510325,-5.88789923928377,4809,0.023787584607669724,8.670073324647205,True,True,True,False
RSI_Extreme_Overbought,20,BULL,SMALL,3622,-0.0036966570483318185,-2.564489219539715,5753,0.018593189883550756,17.56251346821249,False,True,False,False
RSI_Extreme_Overbought,20,BULL,ALL,12251,-0.005158313375870548,-4.731569515028311,17208,0.02621872617197891,20.739009882676058,True,True,True,False
RSI_Extreme_Overbought,20,BEAR,LARGE,258,0.012467972186303366,0.9692025406982342,327,0.02290570673375375,1.1589536890262386,False,False,False,True
RSI_Extreme_Overbought,20,BEAR,MID,248,-0.03067407850223051,-1.8142635332991848,246,-0.033030746026378434,-1.497655531383384,False,False,False,True
RSI_Extreme_Overbought,20,BEAR,SMALL,197,-0.014049188809474528,-1.3907509402864773,418,-0.031004098404493485,-3.7814915206880984,False,True,False,True
RSI_Extreme_Overbought,20,BEAR,ALL,703,-0.010182254395381765,-1.2515966564700778,991,-0.013718577753410592,-1.4885474841304291,False,False,False,True
RSI_Extreme_Overbought,20,RANGE,LARGE,26376,0.010595060474219502,12.257196582292975,33956,0.028900472825041643,10.780371437195653,True,True,True,True
RSI_Extreme_Overbought,20,RANGE,MID,17802,-0.011298204053855206,-7.498446873752917,25949,-0.003888138986493923,-2.3862753023156116,True,False,False,True
RSI_Extreme_Overbought,20,RANGE,SMALL,16890,-0.004335907844732331,-4.61169632075354,24954,0.002321381625689793,2.1138439496301453,True,False,False,False
RSI_Extreme_Overbought,20,RANGE,ALL,61068,8.33694079346646e-05,0.13158807192012067,84859,0.011058095119834625,9.01141991366059,False,True,False,True
RSI_Extreme_Overbought,20,ALL,LARGE,31564,0.009046887359024024,11.640521108644094,40929,0.029774618132329487,13.148898247154943,True,True,True,True
RSI_Extreme_Overbought,20,ALL,MID,21749,-0.01202018051782474,-9.145325694465877,31004,0.00017338447604385815,0.12037103740514063,True,False,False,False
RSI_Extreme_Overbought,20,ALL,SMALL,20709,-0.004316503236373238,-5.310115565352358,31125,0.004881435031468346,5.366457811204692,True,True,True,False
RSI_Extreme_Overbought,20,ALL,ALL,74022,-0.0008816489557697623,-1.5789624001163376,103058,0.01335127426485891,12.88469461847998,False,True,False,False
ZScore_Low,1,BULL,LARGE,458,0.0035446905832371843,1.8434490461699085,636,0.009054895372493526,1.6810204729025806,False,False,False,True
ZScore_Low,1,BULL,MID,611,-0.004363559788791156,-1.340342907203531,642,0.04304057298598042,1.0311082868182773,False,False,False,False
ZScore_Low,1,BULL,SMALL,511,0.002535392772815089,0.8621505683672228,566,0.0026341709693074107,0.8154248754459497,False,False,False,True
ZScore_Low,1,BULL,ALL,1580,0.000160075293088446,0.09557412786784783,1844,0.018916432799638453,1.2883277366014725,False,False,False,True
ZScore_Low,1,BEAR,LARGE,3366,0.0063413146878356285,6.45556705157408,11297,0.006643942807550169,12.042939229172324,True,True,True,True
ZScore_Low,1,BEAR,MID,3259,0.005678693702902813,7.9083562093969455,9976,0.003111651132303802,3.9000228408252746,True,True,True,True
ZScore_Low,1,BEAR,SMALL,3045,0.004812592946885449,7.90904649825289,9998,0.002402988041836651,4.532797059378877,True,True,True,True
ZScore_Low,1,BEAR,ALL,9670,0.005636615671176957,12.236461361838794,31271,0.00416115659988615,11.395461736435129,True,True,True,True
ZScore_Low,1,RANGE,LARGE,21024,0.0005068392186775651,1.5751761298564126,38580,-0.0008721794234269431,-3.6788574977391195,False,True,False,False
ZScore_Low,1,RANGE,MID,19520,0.0015019281436029464,1.8312841085966876,37081,0.005209808328703727,1.2320807805253724,False,False,False,True
ZScore_Low,1,RANGE,SMALL,16234,0.004384346540092506,2.392597867865817,32927,0.0034444074018875233,3.854129980242942,False,True,False,True
ZScore_Low,1,RANGE,ALL,56778,0.0019576051785633237,3.2259627192591838,108588,0.00251363155231519,1.7081173629817565,True,False,False,True
ZScore_Low,1,ALL,LARGE,24848,0.0013531922593309116,4.431633536686811,50513,0.0009337567200124457,4.063199928863275,True,True,True,True
ZScore_Low,1,ALL,MID,23390,0.001930669735354356,2.769902126600278,47699,0.005280169022191765,1.5813585798953953,False,False,False,True
ZScore_Low,1,ALL,SMALL,19790,0.004402496865186278,2.919410832298923,43491,0.0031944544327070267,4.637818327661336,False,True,False,True
ZScore_Low,1,ALL,ALL,68028,0.002438817829891064,4.761520686558569,141703,0.003090659005951709,2.695517963584937,True,False,False,True
ZScore_Low,5,BULL,LARGE,458,-0.003912042838881626,-0.9693742582900492,636,0.028666960490275006,7.153203131652945,False,True,False,False
ZScore_Low,5,BULL,MID,611,-0.01660371768271702,-2.760443588863741,642,0.06333018362959174,1.9902649718920893,False,False,False,False
ZScore_Low,5,BULL,SMALL,511,0.007651412633546165,1.3874818338462191,566,0.027547752325916545,4.758079454407283,False,True,False,True
ZScore_Low,5,BULL,ALL,1580,-0.005080199537092275,-1.6053821463804152,1844,0.04039164456533708,3.572665359945748,False,True,False,False
ZScore_Low,5,BEAR,LARGE,3366,0.02260812200204577,17.395036376409454,11297,0.02513728634282701,36.37841639839359,True,True,True,True
ZScore_Low,5,BEAR,MID,3259,0.017159037487827905,8.160004242434056,9976,0.019012459964336353,13.618391357602778,True,True,True,True
ZScore_Low,5,BEAR,SMALL,3045,0.013039776182279634,10.291023962028696,9998,0.01962122738708594,13.79108092286316,True,True,True,True
ZScore_Low,5,BEAR,ALL,9670,0.017758672213728923,19.066400915088217,31271,0.021419758109277653,31.316847715661613,True,True,True,True
ZScore_Low,5,RANGE,LARGE,21024,0.011614072949889157,16.09537121397415,38134,0.0023331136239076516,2.70096554315049,True,False,False,True
ZScore_Low,5,RANGE,MID,19520,0.007313163455446732,5.871432106212068,36407,0.00968288921243505,1.7999399138347083,True,False,False,True
ZScore_Low,5,RANGE,SMALL,16234,0.010599004448458538,5.4729937499878405,32394,0.004977156769162173,4.373078467374327,True,True,True,True
ZScore_Low,5,RANGE,ALL,56778,0.009845212204816402,13.139839487762151,106935,0.005636376479837814,2.98381560809022,True,False,False,True
ZScore_Low,5,ALL,LARGE,24848,0.012817188213825978,20.016228805214244,50067,0.007813111742681329,11.49882438415988,True,True,True,True
ZScore_Low,5,ALL,MID,23390,0.008060255763959438,7.38217216404656,47025,0.012394497098384695,2.952462714289988,True,False,False,True
ZScore_Low,5,ALL,SMALL,19790,0.010898445100912556,6.78248106328186,42958,0.008682784943730934,9.401032216173496,True,True,True,True
ZScore_Low,5,ALL,ALL,68028,0.010623435991109816,16.50682247569614,140050,0.00961817470392831,6.596182039639343,True,True,True,True
ZScore_Low,10,BULL,LARGE,458,-0.010867331879770115,-1.881138144669034,557,0.0368317486013668,6.158940287634198,False,True,False,False
ZScore_Low,10,BULL,MID,611,-0.021675277075905885,-2.2541420208306713,602,0.0765629513423104,1.8048735833806815,False,False,False,False
ZScore_Low,10,BULL,SMALL,511,0.003096267216280084,0.43580268508975456,512,0.05163751215096745,6.441694068072753,False,True,False,True
ZScore_Low,10,BULL,ALL,1580,-0.010530784649869673,-2.2474894403465133,1671,0.055681978994810005,3.5685858370959362,False,True,False,False
ZScore_Low,10,BEAR,LARGE,3366,0.055701634875592286,26.69242653366982,11297,0.038013887491548264,46.55867046971371,True,True,True,True
ZScore_Low,10,BEAR,MID,3259,0.04801859109577182,16.998739463895767,9976,0.03342693911622625,20.37292539224883,True,True,True,True
ZScore_Low,10,BEAR,SMALL,3045,0.03436890018916634,22.243157521150742,9998,0.031655754518790144,19.81089167497676,True,True,True,True
ZScore_Low,10,BEAR,ALL,9670,0.04639478722320326,35.812356204656055,31271,0.03451774056775791,43.76088856843304,True,True,True,True
ZScore_Low,10,RANGE,LARGE,21024,0.018229679130960033,21.42528588768829,37816,0.007586370081045379,6.184295080452278,True,True,True,True
ZScore_Low,10,RANGE,MID,19520,0.00970411490147269,6.2777724336238885,36190,0.015695785999493114,3.466289896787555,True,True,True,True
ZScore_Low,10,RANGE,SMALL,16234,0.01259602080737865,13.04431613849152,32172,0.007577388743184325,6.27234999504094,True,True,True,True
ZScore_Low,10,RANGE,ALL,56778,0.013687852666755354,20.222735965399185,106178,0.010347684237339127,6.289279829043805,True,True,True,True
ZScore_Low,10,ALL,LARGE,24848,0.02276944780423425,28.989316055776698,49670,0.014834796495828346,15.511853125144995,True,True,True,True
ZScore_Low,10,ALL,MID,23390,0.014222886573941376,10.342881010636582,46768,0.020261472302711248,5.68556317251079,True,True,True,True
ZScore_Low,10,ALL,SMALL,19790,0.01570082341639796,18.492511384927514,42682,0.013746131637362009,13.876352651261909,True,True,True,True
ZScore_Low,10,ALL,ALL,68028,0.01777456123088459,29.337611392586847,139120,0.016325081003068422,12.731487958498569,True,True,True,True
ZScore_Low,20,BULL,LARGE,458,0.001085436879233838,0.14630440730949376,557,0.07421861884251686,3.701883260805058,False,True,False,True
ZScore_Low,20,BULL,MID,611,-0.035196715336612526,-2.9613967494514006,602,0.10657729658765912,2.5016956256497256,False,False,False,False
ZScore_Low,20,BULL,SMALL,511,-0.01071353130706216,-1.2225095727903579,512,0.05975604827906899,5.190521520073711,False,True,False,False
ZScore_Low,20,BULL,ALL,1580,-0.01676118827714552,-2.8790748730739524,1671,0.08144488327943507,4.761501742820561,False,True,False,False
ZScore_Low,20,BEAR,LARGE,3366,0.05616731289593866,26.17727813739816,11297,0.059902652253962754,40.3750200427119,True,True,True,True
ZScore_Low,20,BEAR,MID,3259,0.04111998028908642,15.12924407064225,9976,0.04472860022167182,21.350194675072192,True,True,True,True
ZScore_Low,20,BEAR,SMALL,3045,0.04266354202063348,22.20411694747814,9998,0.04524592764662645,16.149123659485667,True,True,True,True
ZScore_Low,20,BEAR,ALL,9670,0.04684381348735172,35.23564647405873,31271,0.05037579747802714,40.621313404964816,True,True,True,True
ZScore_Low,20,RANGE,LARGE,21024,0.03614444316153923,31.83344076184314,36966,0.018757075927012753,12.801275889266368,True,True,True,True
ZScore_Low,20,RANGE,MID,19520,0.019903396497849044,10.394658790291551,34892,0.018030522495696127,4.031824112816026,True,True,True,True
ZScore_Low,20,RANGE,SMALL,16234,0.02954221552220084,11.828054358605607,30539,0.0176523930493784,7.785191328808092,True,True,True,True
ZScore_Low,20,RANGE,ALL,56778,0.028673137473204807,27.08300804521153,102397,0.018180039366121562,10.394191872133169,True,True,True,True
ZScore_Low,20,ALL,LARGE,24848,0.038210603602970836,37.66907708993577,48820,0.02891098119472045,24.3678087038916,True,True,True,True
ZScore_Low,20,ALL,MID,23390,0.02142022754722,12.803218173845872,45470,0.025060326353133894,7.142654801656693,True,True,True,True
ZScore_Low,20,ALL,SMALL,19790,0.03052168760698981,14.65152322353163,41049,0.024898299901698496,13.632793573733716,True,True,True,True
ZScore_Low,20,ALL,ALL,68028,0.03020080552711271,33.02772112595455,135339,0.026400205808141574,19.25681879247262,True,True,True,True
ZScore_High,1,BULL,LARGE,5107,-0.0030786079009549458,-5.199446784342702,4301,4.5031821309073034e-05,0.05764859162681957,True,False,False,False
ZScore_High,1,BULL,MID,3872,-0.004364782165193728,-4.429828930159257,3137,-0.004161318934545564,-3.200879409913609,True,True,True,True
ZScore_High,1,BULL,SMALL,3434,-0.0029108974613225765,-3.8585498349551677,2753,-0.004330785337422902,-4.865013005830336,True,True,True,True
ZScore_High,1,BULL,ALL,12413,-0.003433409246434283,-7.728443343914076,10191,-0.0024318543487532487,-4.252462803593273,True,True,True,True
ZScore_High,1,BEAR,LARGE,385,-0.0024645375384168464,-0.9281018330494545,940,-0.008553338603304534,-3.9736088850701194,False,True,False,True
ZScore_High,1,BEAR,MID,383,-0.007153691164711428,-1.9721365783536093,810,-0.008457737077275812,-2.195443183870205,False,False,False,True
ZScore_High,1,BEAR,SMALL,374,-0.0108061280869138,-4.160352849667499,887,-0.004500135599972261,-1.9578249231133968,True,False,False,True
ZScore_High,1,BEAR,ALL,1142,-0.0067690040042738394,-3.901633408758517,2637,-0.007160608872535101,-4.452729532486504,True,True,True,True
ZScore_High,1,RANGE,LARGE,32542,0.0015696455132426087,5.419180360596884,52397,0.0018519074991573108,3.5031546574359194,True,True,True,True
ZScore_High,1,RANGE,MID,24791,-0.00029279995864526544,-0.5284651408615102,47188,-0.0007427966510105042,-1.7512037387265593,False,False,False,True
ZScore_High,1,RANGE,SMALL,22409,-0.0015447746128293817,-3.832379101214467,45166,-0.0019741673346079245,-7.77209624987628,True,True,True,True
ZScore_High,1,RANGE,ALL,79742,0.00011541905417813179,0.4856020624938379,144751,-0.00018778407727366013,-0.7539383031889924,False,False,False,False
ZScore_High,1,ALL,LARGE,38034,0.0009046670555154225,3.4559218285044953,57638,0.0015473809085965798,3.1878730712643235,True,True,True,True
ZScore_High,1,ALL,MID,29046,-0.0009260863469837282,-1.8777336048846212,51135,-0.001074722067041097,-2.659351862829383,False,False,False,True
ZScore_High,1,ALL,SMALL,26217,-0.0018558327835214213,-5.149361230404972,48806,-0.002153004018891164,-8.824511516787753,True,True,True,True
ZScore_High,1,ALL,ALL,93297,-0.0004410148807635496,-2.073564375898989,157579,-0.00044959979587672847,-1.9268378164030227,False,False,False,True
ZScore_High,5,BULL,LARGE,5107,-0.005622664847623501,-4.568903538766693,4301,0.006912571388606252,3.257664167391189,True,True,True,False
ZScore_High,5,BULL,MID,3872,-0.015640365514714094,-8.463874438321657,3137,0.0072335603588743035,2.58636911717409,True,False,False,False
ZScore_High,5,BULL,SMALL,3434,-0.00586482108879454,-3.5057978252302586,2753,-0.00320034446784105,-1.9615517309708543,True,False,False,True
ZScore_High,5,BULL,ALL,12413,-0.008814488058382875,-9.828153680658353,10191,0.004279472089904599,3.2450677889865944,True,True,True,False
ZScore_High,5,BEAR,LARGE,385,-0.009403147416550135,-1.9462363302363073,940,-0.015824545800601057,-2.725092630450522,False,False,False,True
ZScore_High,5,BEAR,MID,383,0.0006729916591747733,0.05492315330384665,810,-0.020749015982230185,-2.8050923875351224,False,False,False,False
ZScore_High,5,BEAR,SMALL,374,-0.02119671349258014,-5.428614663510198,887,-0.02031219486261755,-6.5142824682632785,True,True,True,True
ZScore_High,5,BEAR,ALL,1142,-0.009886188087681992,-2.1466982317090126,2637,-0.018846679120710357,-5.80488173755585,False,True,False,True
ZScore_High,5,RANGE,LARGE,32542,0.006137336738377812,10.052326577077523,51908,0.0037847754937179122,3.8293871652433418,True,True,True,True
ZScore_High,5,RANGE,MID,24791,0.0004864477589674243,0.44068244944600726,46785,-0.0017291451799160689,-1.9611691560479567,False,False,False,False
ZScore_High,5,RANGE,SMALL,22409,-0.0012091997849808963,-1.4359860820141932,44768,-0.0047782602265092995,-9.459065309868299,False,True,False,True
ZScore_High,5,RANGE,ALL,79742,0.002316016409811834,4.76773659362072,143461,-0.0006855597321560024,-1.4127088384152988,True,False,False,False
ZScore_High,5,ALL,LARGE,38034,0.004400958379557915,7.9946341164070365,57149,0.003697632903773293,4.03296569829978,True,True,True,True
ZScore_High,5,ALL,MID,29046,-0.0016608900735022938,-1.6817259108442495,50732,-0.0014786147075256453,-1.760801954281334,False,False,False,True
ZScore_High,5,ALL,SMALL,26217,-0.002104143282861591,-2.7883712374937915,48408,-0.004973157721522817,-10.3651271472097,False,True,False,True
ZScore_High,5,ALL,ALL,93297,0.0006857617446046045,1.5733932559211423,156289,-0.0006682343447582855,-1.4621661795972027,False,False,False,False
ZScore_High,10,BULL,LARGE,5107,-0.004556634491813289,-3.140542575961752,4126,0.01806512893734458,5.281610562378429,True,True,True,False
ZScore_High,10,BULL,MID,3872,-0.02137604849294056,-8.545453865207618,3017,0.013178944941749043,3.4135525798655992,True,True,True,False
ZScore_High,10,BULL,SMALL,3434,-0.00798148033268402,-3.605368934651571,2666,-0.00151916244970897,-0.6344494956663501,True,False,False,True
ZScore_High,10,BULL,ALL,12413,-0.0107505998208969,-9.272253838302992,9809,0.011239424181243397,5.684407463322411,True,True,True,False
ZScore_High,10,BEAR,LARGE,385,-0.015508256247812081,-2.3877551299814366,940,-0.026918845648873202,-6.647297623546728,False,True,False,True
ZScore_High,10,BEAR,MID,383,-0.008200889566759576,-0.6418602550334889,810,-0.017223615785427828,-1.833550613280907,False,False,False,True
ZScore_High,10,BEAR,SMALL,374,-0.02928378793461381,-5.7871677156992165,887,-0.025224640833027098,-6.431041418066021,True,True,True,True
ZScore_High,10,BEAR,ALL,1142,-0.017568963263592058,-3.450644665858743,2637,-0.023370913960952745,-6.705735804536389,True,True,True,True
ZScore_High,10,RANGE,LARGE,32542,0.010537174820626534,14.522037437599153,51146,0.009860904351367427,6.845472583909679,True,True,True,True
ZScore_High,10,RANGE,MID,24791,-0.002728484580604555,-2.3431906801312534,46082,-0.0021869349972509907,-1.970297928724677,False,False,False,True
ZScore_High,10,RANGE,SMALL,22409,-0.0020546930385321326,-2.074502322452801,44217,-0.004351262083585642,-6.462083945073085,False,True,False,True
ZScore_High,10,RANGE,ALL,79742,0.0028744609550123467,5.277091295211439,141445,0.0014929316685765631,2.233811257405583,True,False,False,True
ZScore_High,10,ALL,LARGE,38034,0.008246814219060065,12.597855391065155,56212,0.009848054170650064,7.369100131809248,True,True,True,True
ZScore_High,10,ALL,MID,29046,-0.005286471862098131,-4.976179200409114,49909,-0.0015021056410719487,-1.414118752279297,True,False,False,True
ZScore_High,10,ALL,SMALL,26217,-0.0032194437369054067,-3.5849295935006467,47770,-0.004580784991830134,-7.138392720988024,True,True,True,True
ZScore_High,10,ALL,ALL,93297,0.0008114335278817024,1.6403451746044326,153891,0.0016881177686843025,2.679561433840063,False,False,False,True
ZScore_High,20,BULL,LARGE,5107,-0.005993628784401875,-2.768908196118905,4126,0.04481894776778125,6.741973850629866,False,True,False,False
ZScore_High,20,BULL,MID,3872,-0.029321676819898786,-4.523902919105379,3017,0.03229466545337893,5.48987678908659,True,True,True,False
ZScore_High,20,BULL,SMALL,3434,-0.012152127764437132,-4.036487406773223,2666,0.008324762087310308,2.3744342702550636,True,False,False,False
ZScore_High,20,BULL,ALL,12413,-0.01497409180630513,-6.338221456582542,9809,0.031047996726218673,8.954868594987715,True,True,True,False
ZScore_High,20,BEAR,LARGE,385,-0.007255592768519667,-1.0367537882386801,940,-0.04490005277802759,-7.887556527293057,False,True,False,True
ZScore_High,20,BEAR,MID,383,0.004325859273008782,0.26252007494386137,810,-0.03788103273263622,-3.10730861598602,False,True,False,False
ZScore_High,20,BEAR,SMALL,374,-0.02688787944006695,-3.6775336739110034,887,-0.04198124794100686,-6.8335850397836255,True,True,True,True
ZScore_High,20,BEAR,ALL,1142,-0.009800933471893824,-1.5138956125107434,2637,-0.0417622499235701,-8.824816498189778,False,True,False,True
ZScore_High,20,RANGE,LARGE,32542,0.006747812042272162,7.428740830708241,49153,0.03126172051018473,13.681650765942482,True,True,True,True
ZScore_High,20,RANGE,MID,24791,-0.01443434968057263,-8.189386354940876,44552,0.5643642805513098,1.4224537993840418,True,False,False,False
ZScore_High,20,RANGE,SMALL,22409,-0.00795806664416286,-6.3384535473008174,42911,-0.00025931016668652966,-0.30664776501917335,True,False,False,True
ZScore_High,20,RANGE,ALL,79742,-0.003970140940539501,-5.290162370339644,136616,0.1952116700591174,1.5087112004608678,True,False,False,False
ZScore_High,20,ALL,LARGE,38034,0.004895210444912453,5.876102498191437,54219,0.03097298506272025,14.506703444928938,True,True,True,True
ZScore_High,20,ALL,MID,29046,-0.016171544841842654,-9.248234487373859,48379,0.5211002045573773,1.4262279428721962,True,False,False,False
ZScore_High,20,ALL,SMALL,26217,-0.008777464587203255,-7.644930884971583,46464,-0.0005632491770314541,-0.6907511690555705,True,False,False,True
ZScore_High,20,ALL,ALL,93297,-0.005505568737441389,-7.659443470224824,149062,0.1802166901264937,1.5197063661186336,True,False,False,False
BB_Below_Lower,1,BULL,LARGE,458,0.0035446905832371843,1.8434490461699085,636,0.009054895372493526,1.6810204729025806,False,False,False,True
BB_Below_Lower,1,BULL,MID,611,-0.004363559788791156,-1.340342907203531,642,0.04304057298598042,1.0311082868182773,False,False,False,False
BB_Below_Lower,1,BULL,SMALL,511,0.002535392772815089,0.8621505683672228,566,0.0026341709693074107,0.8154248754459497,False,False,False,True
BB_Below_Lower,1,BULL,ALL,1580,0.000160075293088446,0.09557412786784783,1844,0.018916432799638453,1.2883277366014725,False,False,False,True
BB_Below_Lower,1,BEAR,LARGE,3366,0.0063413146878356285,6.45556705157408,11297,0.006643942807550169,12.042939229172324,True,True,True,True
BB_Below_Lower,1,BEAR,MID,3259,0.005678693702902813,7.9083562093969455,9976,0.003111651132303802,3.9000228408252746,True,True,True,True
BB_Below_Lower,1,BEAR,SMALL,3045,0.004812592946885449,7.90904649825289,9998,0.002402988041836651,4.532797059378877,True,True,True,True
BB_Below_Lower,1,BEAR,ALL,9670,0.005636615671176957,12.236461361838794,31271,0.00416115659988615,11.395461736435129,True,True,True,True
BB_Below_Lower,1,RANGE,LARGE,21024,0.0005068392186775651,1.5751761298564126,38580,-0.0008721794234269431,-3.6788574977391195,False,True,False,False
BB_Below_Lower,1,RANGE,MID,19520,0.0015019281436029464,1.8312841085966876,37081,0.005209808328703727,1.2320807805253724,False,False,False,True
BB_Below_Lower,1,RANGE,SMALL,16234,0.004384346540092506,2.392597867865817,32927,0.0034444074018875233,3.854129980242942,False,True,False,True
BB_Below_Lower,1,RANGE,ALL,56778,0.0019576051785633237,3.2259627192591838,108588,0.00251363155231519,1.7081173629817565,True,False,False,True
BB_Below_Lower,1,ALL,LARGE,24848,0.0013531922593309116,4.431633536686811,50513,0.0009337567200124457,4.063199928863275,True,True,True,True
BB_Below_Lower,1,ALL,MID,23390,0.001930669735354356,2.769902126600278,47699,0.005280169022191765,1.5813585798953953,False,False,False,True
BB_Below_Lower,1,ALL,SMALL,19790,0.004402496865186278,2.919410832298923,43491,0.0031944544327070267,4.637818327661336,False,True,False,True
BB_Below_Lower,1,ALL,ALL,68028,0.002438817829891064,4.761520686558569,141703,0.003090659005951709,2.695517963584937,True,False,False,True
BB_Below_Lower,5,BULL,LARGE,458,-0.003912042838881626,-0.9693742582900492,636,0.028666960490275006,7.153203131652945,False,True,False,False
BB_Below_Lower,5,BULL,MID,611,-0.01660371768271702,-2.760443588863741,642,0.06333018362959174,1.9902649718920893,False,False,False,False
BB_Below_Lower,5,BULL,SMALL,511,0.007651412633546165,1.3874818338462191,566,0.027547752325916545,4.758079454407283,False,True,False,True
BB_Below_Lower,5,BULL,ALL,1580,-0.005080199537092275,-1.6053821463804152,1844,0.04039164456533708,3.572665359945748,False,True,False,False
BB_Below_Lower,5,BEAR,LARGE,3366,0.02260812200204577,17.395036376409454,11297,0.02513728634282701,36.37841639839359,True,True,True,True
BB_Below_Lower,5,BEAR,MID,3259,0.017159037487827905,8.160004242434056,9976,0.019012459964336353,13.618391357602778,True,True,True,True
BB_Below_Lower,5,BEAR,SMALL,3045,0.013039776182279634,10.291023962028696,9998,0.01962122738708594,13.79108092286316,True,True,True,True
BB_Below_Lower,5,BEAR,ALL,9670,0.017758672213728923,19.066400915088217,31271,0.021419758109277653,31.316847715661613,True,True,True,True
BB_Below_Lower,5,RANGE,LARGE,21024,0.011614072949889157,16.09537121397415,38134,0.0023331136239076516,2.70096554315049,True,False,False,True
BB_Below_Lower,5,RANGE,MID,19520,0.007313163455446732,5.871432106212068,36407,0.00968288921243505,1.7999399138347083,True,False,False,True
BB_Below_Lower,5,RANGE,SMALL,16234,0.010599004448458538,5.4729937499878405,32394,0.004977156769162173,4.373078467374327,True,True,True,True
BB_Below_Lower,5,RANGE,ALL,56778,0.009845212204816402,13.139839487762151,106935,0.005636376479837814,2.98381560809022,True,False,False,True
BB_Below_Lower,5,ALL,LARGE,24848,0.012817188213825978,20.016228805214244,50067,0.007813111742681329,11.49882438415988,True,True,True,True
BB_Below_Lower,5,ALL,MID,23390,0.008060255763959438,7.38217216404656,47025,0.012394497098384695,2.952462714289988,True,False,False,True
BB_Below_Lower,5,ALL,SMALL,19790,0.010898445100912556,6.78248106328186,42958,0.008682784943730934,9.401032216173496,True,True,True,True
BB_Below_Lower,5,ALL,ALL,68028,0.010623435991109816,16.50682247569614,140050,0.00961817470392831,6.596182039639343,True,True,True,True
BB_Below_Lower,10,BULL,LARGE,458,-0.010867331879770115,-1.881138144669034,557,0.0368317486013668,6.158940287634198,False,True,False,False
BB_Below_Lower,10,BULL,MID,611,-0.021675277075905885,-2.2541420208306713,602,0.0765629513423104,1.8048735833806815,False,False,False,False
BB_Below_Lower,10,BULL,SMALL,511,0.003096267216280084,0.43580268508975456,512,0.05163751215096745,6.441694068072753,False,True,False,True
BB_Below_Lower,10,BULL,ALL,1580,-0.010530784649869673,-2.2474894403465133,1671,0.055681978994810005,3.5685858370959362,False,True,False,False
BB_Below_Lower,10,BEAR,LARGE,3366,0.055701634875592286,26.69242653366982,11297,0.038013887491548264,46.55867046971371,True,True,True,True
BB_Below_Lower,10,BEAR,MID,3259,0.04801859109577182,16.998739463895767,9976,0.03342693911622625,20.37292539224883,True,True,True,True
BB_Below_Lower,10,BEAR,SMALL,3045,0.03436890018916634,22.243157521150742,9998,0.031655754518790144,19.81089167497676,True,True,True,True
BB_Below_Lower,10,BEAR,ALL,9670,0.04639478722320326,35.812356204656055,31271,0.03451774056775791,43.76088856843304,True,True,True,True
BB_Below_Lower,10,RANGE,LARGE,21024,0.018229679130960033,21.42528588768829,37816,0.007586370081045379,6.184295080452278,True,True,True,True
BB_Below_Lower,10,RANGE,MID,19520,0.00970411490147269,6.2777724336238885,36190,0.015695785999493114,3.466289896787555,True,True,True,True
BB_Below_Lower,10,RANGE,SMALL,16234,0.01259602080737865,13.04431613849152,32172,0.007577388743184325,6.27234999504094,True,True,True,True
BB_Below_Lower,10,RANGE,ALL,56778,0.013687852666755354,20.222735965399185,106178,0.010347684237339127,6.289279829043805,True,True,True,True
BB_Below_Lower,10,ALL,LARGE,24848,0.02276944780423425,28.989316055776698,49670,0.014834796495828346,15.511853125144995,True,True,True,True
BB_Below_Lower,10,ALL,MID,23390,0.014222886573941376,10.342881010636582,46768,0.020261472302711248,5.68556317251079,True,True,True,True
BB_Below_Lower,10,ALL,SMALL,19790,0.01570082341639796,18.492511384927514,42682,0.013746131637362009,13.876352651261909,True,True,True,True
BB_Below_Lower,10,ALL,ALL,68028,0.01777456123088459,29.337611392586847,139120,0.016325081003068422,12.731487958498569,True,True,True,True
BB_Below_Lower,20,BULL,LARGE,458,0.001085436879233838,0.14630440730949376,557,0.07421861884251686,3.701883260805058,False,True,False,True
BB_Below_Lower,20,BULL,MID,611,-0.035196715336612526,-2.9613967494514006,602,0.10657729658765912,2.5016956256497256,False,False,False,False
BB_Below_Lower,20,BULL,SMALL,511,-0.01071353130706216,-1.2225095727903579,512,0.05975604827906899,5.190521520073711,False,True,False,False
BB_Below_Lower,20,BULL,ALL,1580,-0.01676118827714552,-2.8790748730739524,1671,0.08144488327943507,4.761501742820561,False,True,False,False
BB_Below_Lower,20,BEAR,LARGE,3366,0.05616731289593866,26.17727813739816,11297,0.059902652253962754,40.3750200427119,True,True,True,True
