strategy,hold,context1,context2,t_stat,mean_return,type
BelowEMA200,1,BEAR,SMALL,8.390393652521864,0.0028916795689326,REGIME
After3Down,5,ALL,ALL,8.387500059101441,0.0063055286691111,REGIME
Vol_Spike,10,BEAR,MID,8.359459920582982,0.0299011629006933,REGIME
Momentum_60d_Pos,5,BEAR,LARGE,8.348152509504384,0.0076961006416642,REGIME
Momentum_Pos,fwd_20,COMM,ALL,8.342771510712446,0.0208409595298905,SECTOR
AboveEMA200_BullRibbon,1,ALL,LARGE,8.311873043630671,0.0007204845837043,REGIME
Vol_Spike,10,RANGE,ALL,8.307330460531116,0.0072442688373612,REGIME
BearishRibbon,1,BEAR,SMALL,8.29230321396005,0.002697283332834,REGIME
RSI_Oversold,fwd_5,ENRG,ALL,8.275871076247284,0.0113007788363885,SECTOR
After3Down,20,BEAR,SMALL,8.264143020548065,0.0214403466798063,REGIME
Momentum_5d_Pos,10,ALL,SMALL,8.263713521447979,0.0020642370060798,REGIME
Near52High_LowVol_PosMom,1,RANGE,ALL,8.263431122543329,0.000250605900076,REGIME
Momentum_5d_Neg,1,ALL,ALL,8.237709649232325,0.0011309273682296,REGIME
BB_Narrow,5,BULL,MID,8.234500095748201,0.0232911226699744,REGIME
Oversold_After2Down,10,RANGE,ALL,8.210834520488763,0.016499135029576,REGIME
After2Down,10,RANGE,SMALL,8.189829224949426,0.0047475824722798,REGIME
Near_52wk_Low,1,ALL,LARGE,8.131811354342716,0.0010767634501633,REGIME
HighVol,5,RANGE,SMALL,8.12620291017853,0.0015755768018979,REGIME
Momentum_20d_Neg,1,ALL,ALL,8.096918706998933,0.0011393308517112,REGIME
Far_From_High,20,BEAR,ALL,8.080974409228535,0.0104553619685492,REGIME
Momentum_20d_Neg,1,ALL,SMALL,8.044726060877442,0.0012033069904867,REGIME
Oversold_After2Down,1,ALL,LARGE,8.02870319211579,0.0020952984807537,REGIME
RSI_Oversold,fwd_5,FINC,ALL,8.024662895185502,0.0114501600554116,SECTOR
HighVol,1,BEAR,SMALL,8.015431586676792,0.0024387838065889,REGIME
RSI_Oversold,fwd_20,INDU,ALL,8.000906611465544,0.0179670026664911,SECTOR
After3Down,5,BULL,LARGE,7.997337771735944,0.0275833119043344,REGIME
RSI_Extreme_Oversold,10,RANGE,ALL,7.976812402563595,0.0184543865748342,REGIME
RSI_Extreme_Overbought,10,RANGE,LARGE,7.955108183647614,0.01666467317554,REGIME
Momentum_20d_Neg,5,BULL,MID,7.928617334961999,0.0162145161596328,REGIME
BB_Narrow,10,BEAR,LARGE,7.920870177316332,0.0118708805903644,REGIME
After2Down,20,BEAR,LARGE,7.882972356645194,0.0214540409724257,REGIME
Momentum_20d_Neg,1,ALL,LARGE,7.879103009541531,0.0008077085138725,REGIME
Vol_Spike,5,RANGE,LARGE,7.861448494591221,0.0107907894963064,REGIME
AboveEMA200_BullRibbon,10,RANGE,MID,7.832099868330448,0.0020935514284014,REGIME
ZScore_Low,20,RANGE,SMALL,7.785191328808092,0.0176523930493784,REGIME
BB_Below_Lower,20,RANGE,SMALL,7.785191328808092,0.0176523930493784,REGIME
Oversold_After2Down,10,RANGE,LARGE,7.781146610019491,0.0135825651681342,REGIME
AboveEMA200,10,RANGE,SMALL,7.76242170562642,0.0011337480114635,REGIME
Momentum_5d_Neg,1,RANGE,SMALL,7.747780937250066,0.0012009688963127,REGIME
Momentum_5d_Pos,1,BULL,LARGE,7.72791840630962,0.002058731728016,REGIME
RSI_Extreme_Oversold,10,RANGE,LARGE,7.671355693595437,0.0211019677235496,REGIME
After2Down,5,RANGE,ALL,7.668639801069158,0.0034643148830306,REGIME
BullishRibbon,5,BULL,MID,7.651490010147543,0.0070626136944242,REGIME
Oversold_After2Down,20,RANGE,ALL,7.637887296987571,0.0226554811792145,REGIME
RSI_Extreme_Overbought,10,ALL,ALL,7.636002451711501,0.0060709319050152,REGIME
HighVol,1,RANGE,LARGE,7.630035704831617,0.0005353821181319,REGIME
After3Down,20,BEAR,ALL,7.5825584543676,0.0124505416008335,REGIME
Momentum_60d_Pos,5,RANGE,MID,7.5452039916632465,0.001432353432881,REGIME
RSI_Oversold,5,ALL,MID,7.511347914384518,0.0115632946202709,REGIME
HighVol,1,BULL,SMALL,7.499943859151415,0.0014601369865601,REGIME
After3Down,5,RANGE,LARGE,7.486974845874909,0.0041627548944544,REGIME
RSI_Extreme_Oversold,20,ALL,ALL,7.410188053510184,0.0321889606682998,REGIME
AboveEMA200,5,ALL,MID,7.409399251807961,0.0011224406787735,REGIME
ZScore_High,10,ALL,LARGE,7.369100131809248,0.00984805417065,REGIME
BB_Above_Upper,10,ALL,LARGE,7.369100131809248,0.00984805417065,REGIME
RSI_Extreme_Oversold,20,RANGE,SMALL,7.361196079730449,0.0299759827358595,REGIME
Momentum_60d_Pos,5,BULL,LARGE,7.317741558775737,0.0088634917804203,REGIME
BearishRibbon,1,ALL,SMALL,7.310610483249141,0.0009304658392794,REGIME
After2Down,10,BULL,MID,7.279847708571438,0.019627559538934,REGIME
RSI_Overbought,5,BULL,MID,7.261928449094309,0.0067639956704865,REGIME
RSI_Oversold,1,ALL,SMALL,7.250800285853951,0.003114041062209,REGIME
Momentum_60d_Pos,5,BULL,MID,7.2060225231188,0.0076190128035524,REGIME
RSI_Extreme_Oversold,10,RANGE,SMALL,7.146239330376003,0.0135103050130537,REGIME
ZScore_Low,20,ALL,MID,7.142654801656693,0.0250603263531338,REGIME
BB_Below_Lower,20,ALL,MID,7.142654801656693,0.0250603263531338,REGIME
Momentum_5d_Pos,1,BULL,ALL,7.077929461604214,0.0011332527937212,REGIME
Momentum_20d_Pos,10,BEAR,ALL,7.035355835782213,0.0082111908391821,REGIME
Near_52wk_High,5,BULL,ALL,7.008438371151253,0.001523505087951,REGIME
Momentum_Pos,fwd_5,COMM,ALL,6.999163805643382,0.006346781983206,SECTOR
AboveEMA200,fwd_5,COMM,ALL,6.981252572329105,0.0056369912308826,SECTOR
After3Down,10,RANGE,SMALL,6.959170133703867,0.0062953867002569,REGIME
RSI_Oversold,fwd_20,FINC,ALL,6.924399573150032,0.0201011912222993,SECTOR
RSI_Oversold,20,ALL,LARGE,6.847549440095076,0.0218122285270518,REGIME
ZScore_High,10,RANGE,LARGE,6.845472583909679,0.0098609043513674,REGIME
BB_Above_Upper,10,RANGE,LARGE,6.845472583909679,0.0098609043513674,REGIME
RSI_Overbought,5,RANGE,ALL,6.81357245997008,0.0016333035243907,REGIME
Oversold_After2Down,10,RANGE,SMALL,6.810482746734612,0.0098490235491609,REGIME
AboveEMA200_BullRibbon,5,BULL,MID,6.746721575024561,0.0061734015327859,REGIME
RSI_Oversold,fwd_5,INDU,ALL,6.717697461501299,0.0077874623607029,SECTOR
Oversold_After2Down,10,ALL,MID,6.652687103990688,0.0276133484989061,REGIME
Oversold_After2Down,20,RANGE,SMALL,6.611825098635675,0.0169961410719,REGIME
After3Down,20,ALL,MID,6.597945063849869,0.0139916765202623,REGIME
ZScore_Low,5,ALL,ALL,6.596182039639343,0.0096181747039283,REGIME
BB_Below_Lower,5,ALL,ALL,6.596182039639343,0.0096181747039283,REGIME
Momentum_20d_Pos,10,BEAR,LARGE,6.592585017771876,0.0171527846387513,REGIME
Vol_Spike,20,BEAR,MID,6.590826881047923,0.0290439100700904,REGIME
RSI_Oversold,20,ALL,MID,6.581415046813773,0.0171462948342258,REGIME
RSI_Extreme_Oversold,20,RANGE,ALL,6.5173129747911975,0.0350297531866721,REGIME
RSI_Extreme_Oversold,5,RANGE,SMALL,6.485862045565408,0.0088121622612537,REGIME
RSI_Oversold,10,RANGE,MID,6.438186877645787,0.0138552359049274,REGIME
Momentum_5d_Neg,1,BULL,SMALL,6.401983228206331,0.0022595713807424,REGIME
RSI_Extreme_Oversold,5,RANGE,LARGE,6.380984073775514,0.0126999781718398,REGIME
After3Down,5,ALL,SMALL,6.380664746528849,0.0032269035478096,REGIME
Vol_Spike,5,RANGE,ALL,6.340614465737197,0.0033054498426767,REGIME
BullishRibbon,5,ALL,MID,6.313134606798862,0.0011586037756653,REGIME
ZScore_Low,10,RANGE,ALL,6.289279829043805,0.0103476842373391,REGIME
BB_Below_Lower,10,RANGE,ALL,6.289279829043805,0.0103476842373391,REGIME
RSI_Oversold,1,ALL,ALL,6.282192196616843,0.0033559952378914,REGIME
BB_Below_Lower,10,RANGE,SMALL,6.27234999504094,0.0075773887431843,REGIME
ZScore_Low,10,RANGE,SMALL,6.27234999504094,0.0075773887431843,REGIME
Vol_Spike,20,BULL,LARGE,6.238579880427912,0.1108447810444353,REGIME
Near_52wk_Low,5,ALL,LARGE,6.196312267203974,0.0018540912266751,REGIME
Vol_Spike,10,RANGE,SMALL,6.190901955079677,0.0037637617003358,REGIME
RSI_Oversold,10,BULL,SMALL,6.190121812997221,0.0284648678628838,REGIME
ZScore_Low,10,RANGE,LARGE,6.184295080452278,0.0075863700810453,REGIME
BB_Below_Lower,10,RANGE,LARGE,6.184295080452278,0.0075863700810453,REGIME
RSI_Extreme_Overbought,5,BULL,ALL,6.146492596264153,0.0034922368730331,REGIME
RSI_Oversold,20,RANGE,LARGE,6.137005565777227,0.0232780250106945,REGIME
BelowEMA200,1,RANGE,SMALL,6.130041343469333,0.0011093931167467,REGIME
RSI_Overbought,10,ALL,MID,6.101164378589679,0.0033936798282536,REGIME
LowVol,fwd_20,TECH,ALL,6.098427785744147,0.0224363143368643,SECTOR
Momentum_Pos,fwd_5,INDU,ALL,6.08000536972557,0.0030384346512574,SECTOR
HighVol,1,ALL,SMALL,6.063595261795357,0.0005277827286561,REGIME
BullishRibbon,5,ALL,SMALL,6.039193809927372,0.0006678943524113,REGIME
RSI_Oversold,20,RANGE,MID,6.037259130560469,0.0185427426816059,REGIME
BB_Narrow,10,BEAR,ALL,5.999567012648642,0.0079759765997155,REGIME
After2Down,5,BULL,MID,5.997366496492971,0.0130911089646983,REGIME
RSI_Extreme_Oversold,5,RANGE,ALL,5.985135965524086,0.0128566759889369,REGIME
RSI_Extreme_Oversold,10,ALL,MID,5.955173026780276,0.0261510163341726,REGIME
RSI_Extreme_Overbought,10,RANGE,ALL,5.915859812089168,0.0055848790901421,REGIME
BB_Narrow,10,ALL,MID,5.90398149628869,0.0043143664322925,REGIME
RSI_Extreme_Overbought,5,BULL,LARGE,5.863316152454389,0.0058074552022303,REGIME
BelowEMA200,20,BEAR,SMALL,5.857928687333643,0.0120913119420441,REGIME
LowVol,fwd_20,FINC,ALL,5.85239779864631,0.0115256401168675,SECTOR
Momentum_5d_Neg,20,BEAR,SMALL,5.840590599527455,0.0135679244076889,REGIME
After3Down,20,RANGE,MID,5.8403442559977945,0.0135253632646695,REGIME
Oversold_After2Down,20,ALL,LARGE,5.797675628790687,0.0283497363576894,REGIME
Vol_Spike,5,BEAR,SMALL,5.790950992846586,0.0131389725575874,REGIME
Oversold_After2Down,5,RANGE,ALL,5.748616262172607,0.0097612513220868,REGIME
LowVol,fwd_20,ENRG,ALL,5.734946378974411,0.0124238403487857,SECTOR
ZScore_Low,10,ALL,MID,5.68556317251079,0.0202614723027112,REGIME
BB_Below_Lower,10,ALL,MID,5.68556317251079,0.0202614723027112,REGIME
ZScore_High,10,BULL,ALL,5.684407463322411,0.0112394241812433,REGIME
BB_Above_Upper,10,BULL,ALL,5.684407463322411,0.0112394241812433,REGIME
After3Down,20,BULL,MID,5.67405931700006,0.0390995535468213,REGIME
Momentum_20d_Pos,5,ALL,SMALL,5.665863202030202,0.0007187605158284,REGIME
Momentum_20d_Neg,1,RANGE,SMALL,5.646792817999354,0.0009238063325787,REGIME
Momentum_5d_Pos,10,BEAR,LARGE,5.613975462257155,0.0104863462470028,REGIME
AboveEMA200,fwd_5,INDU,ALL,5.5990519536994325,0.0025368817675025,SECTOR
Vol_Spike,5,ALL,SMALL,5.5759703378761,0.0024054000688812,REGIME
Momentum_60d_Pos,5,BEAR,MID,5.575187988781756,0.0071085563281027,REGIME
AboveEMA200,fwd_5,TECH,ALL,5.571655962350248,0.0042914866896909,SECTOR
BullishRibbon,5,RANGE,SMALL,5.56150938594471,0.0006355920282635,REGIME
ZScore_High,20,BULL,MID,5.48987678908659,0.0322946654533789,REGIME
BB_Above_Upper,20,BULL,MID,5.48987678908659,0.0322946654533789,REGIME
RSI_Oversold,fwd_5,UTIL,ALL,5.455159002023849,0.0053236916077875,SECTOR
Oversold_After2Down,5,RANGE,LARGE,5.454916309594413,0.0070768433139565,REGIME
RSI_Oversold,20,BULL,SMALL,5.429091974160049,0.0300209142255686,REGIME
Momentum_20d_Neg,20,BEAR,SMALL,5.413520417867696,0.0120474932093183,REGIME
RSI_Extreme_Overbought,20,ALL,SMALL,5.366457811204692,0.0048814350314683,REGIME
After3Down,5,RANGE,ALL,5.366235477419638,0.0044034549907156,REGIME
Momentum_5d_Neg,1,RANGE,ALL,5.326570738226699,0.0007997795497052,REGIME
Oversold_After2Down,1,ALL,SMALL,5.309132221585803,0.0033459624955286,REGIME
Near52High_PosMom,5,BULL,ALL,5.305108494028119,0.0016446270520017,REGIME
RSI_Extreme_Oversold,1,RANGE,SMALL,5.302184784803334,0.0022996742672403,REGIME
Vol_Spike,1,RANGE,ALL,5.282522692759872,0.0017542785308756,REGIME
ZScore_High,10,BULL,LARGE,5.281610562378429,0.0180651289373445,REGIME
Oversold_LowVol,fwd_20,HLTH,ALL,5.267947700599829,0.0371849332684972,SECTOR
Vol_Spike,1,ALL,ALL,5.2649208552154825,0.001588274729842,REGIME
After3Down,5,BULL,SMALL,5.25753928043911,0.0109009539780987,REGIME
AboveEMA200,5,RANGE,MID,5.23335084412375,0.0008173771003844,REGIME
Oversold_After2Down,5,RANGE,SMALL,5.17926869363509,0.0054387888252273,REGIME
Momentum_60d_Pos,5,ALL,SMALL,5.157545614506787,0.0008154418961796,REGIME
BullishRibbon,5,RANGE,MID,5.149477058665948,0.0009764224179659,REGIME
RSI_Oversold,fwd_20,COMM,ALL,5.127288782055033,0.019226800376032,SECTOR
RSI_Oversold,fwd_20,HLTH,ALL,5.117475031051611,0.012796350346554,SECTOR
Oversold_After2Down,20,ALL,MID,5.1124328091438125,0.0219564723539963,REGIME
AboveEMA200_BullRibbon,5,ALL,MID,5.074453694948411,0.0009192555735984,REGIME
BullishRibbon,10,BEAR,LARGE,5.070875736958171,0.0069941871290935,REGIME
Oversold_After2Down,5,ALL,MID,5.0580935872034685,0.0180500800794191,REGIME
BearishRibbon,1,RANGE,SMALL,5.056091869864931,0.0007148096874714,REGIME
RSI_Oversold,5,RANGE,MID,5.045680138922188,0.0090823436930071,REGIME
LowVol,fwd_20,DISC,ALL,4.994506157346805,0.0130554228664583,SECTOR
Momentum_5d_Pos,10,RANGE,SMALL,4.961479956830145,0.0013219790666563,REGIME
Near52High_LowVol_PosMom,1,ALL,ALL,4.929522284129345,0.0001484012013271,REGIME
BB_Narrow,5,ALL,SMALL,4.928996717494493,0.0016252050879523,REGIME
RSI_Overbought,20,RANGE,MID,4.915363375664037,0.0041865784678357,REGIME
Oversold_LowVol,fwd_20,UTIL,ALL,4.904279659894098,0.0334110937154263,SECTOR
Oversold_After2Down,20,RANGE,LARGE,4.848182353314377,0.0283300297707479,REGIME
RSI_Oversold,fwd_5,TECH,ALL,4.842340047386567,0.0103967889820718,SECTOR
Oversold_After2Down,10,RANGE,MID,4.835566920725156,0.0237103171043948,REGIME
Near52High_LowVol,1,ALL,ALL,4.821655286862565,0.0001310098111673,REGIME
AboveEMA200_BullRibbon,10,BEAR,LARGE,4.780822338758499,0.0060741310222786,REGIME
RSI_Oversold,fwd_20,UTIL,ALL,4.766227577564091,0.0117094364276763,SECTOR
Oversold_LowVol,fwd_5,ENRG,ALL,4.751100650493583,0.025345589110795,SECTOR
BearishRibbon,20,BEAR,SMALL,4.73577718290859,0.0091562504240365,REGIME
RSI_Oversold,5,BULL,SMALL,4.723930568801395,0.0159864015800887,REGIME
RSI_Extreme_Overbought,10,BULL,MID,4.716713818323183,0.0080184916216533,REGIME
Near52High,fwd_20,TECH,ALL,4.697030109644526,0.0168120909001234,SECTOR
RSI_Oversold,1,RANGE,SMALL,4.682313352888208,0.0023842722848704,REGIME
Vol_Spike,1,RANGE,LARGE,4.620677230464081,0.0029395822651426,REGIME
RSI_Oversold,fwd_20,TECH,ALL,4.609394725012416,0.0172158521999706,SECTOR
RSI_Overbought,10,RANGE,SMALL,4.551649176136294,0.0015165516388851,REGIME
BB_Narrow,1,BULL,LARGE,4.5516148677154815,0.0028290117486979,REGIME
Vol_Spike,1,ALL,LARGE,4.54810436522456,0.0026182106369832,REGIME
Momentum_60d_Pos,5,RANGE,SMALL,4.535977186113629,0.0007454900926849,REGIME
BB_Below_Lower,1,BEAR,SMALL,4.532797059378877,0.0024029880418366,REGIME
ZScore_Low,1,BEAR,SMALL,4.532797059378877,0.0024029880418366,REGIME
RSI_Extreme_Oversold,5,ALL,MID,4.469201529778345,0.0190607830725375,REGIME
After3Down,1,ALL,ALL,4.457845337773021,0.0024617517746398,REGIME
Momentum_5d_Pos,5,BEAR,LARGE,4.433725431314714,0.0059135578696211,REGIME
BB_Narrow,1,BULL,ALL,4.408298014369231,0.0015845470263033,REGIME
Momentum_20d_Pos,5,BEAR,LARGE,4.404882948233577,0.0074325581837152,REGIME
Near52High_LowVol,1,RANGE,LARGE,4.381005272385687,0.0002617505220482,REGIME
Near_52wk_Low,10,ALL,LARGE,4.375122537827361,0.0034430889981941,REGIME
ZScore_Low,5,RANGE,SMALL,4.373078467374327,0.0049771567691621,REGIME
BB_Below_Lower,5,RANGE,SMALL,4.373078467374327,0.0049771567691621,REGIME
Oversold_LowVol,fwd_20,ENRG,ALL,4.324184797616299,0.0370348823604516,SECTOR
RSI_Extreme_Oversold,20,ALL,LARGE,4.309673320984797,0.0445487798574527,REGIME
After2Down,1,ALL,ALL,4.296106598520572,0.0011685902563788,REGIME
Momentum_Pos,fwd_5,TECH,ALL,4.293938190472492,0.0034213570344666,SECTOR
Near52High_LowVol_PosMom,1,RANGE,LARGE,4.266531088980594,0.0002743692812133,REGIME
After2Down,1,ALL,SMALL,4.244838484331785,0.0005853883246546,REGIME
AboveEMA200,fwd_5,UTIL,ALL,4.186039254714028,0.0012761469131338,SECTOR
AboveEMA200,fwd_20,STPL,ALL,4.185408167766569,0.0033260143830709,SECTOR
Momentum_20d_Pos,1,RANGE,MID,4.184062215060576,0.0004613004344663,REGIME
LowVol,fwd_5,TECH,ALL,4.142243321489087,0.0073870173088716,SECTOR
Momentum_20d_Neg,1,RANGE,ALL,4.142186065879112,0.0006354365057477,REGIME
Momentum_5d_Neg,1,BULL,ALL,4.13144898296079,0.0029071114065979,REGIME
RSI_Extreme_Oversold,20,RANGE,LARGE,4.122896781386657,0.0527339855971479,REGIME
Momentum_Pos,fwd_5,UTIL,ALL,4.121362148870312,0.0014875518702026,SECTOR
Oversold_After2Down,20,RANGE,MID,4.104295847895594,0.0208965217907489,REGIME
HighVol,20,ALL,ALL,4.089956887190517,0.1876090274657104,REGIME
ZScore_Low,1,ALL,LARGE,4.063199928863275,0.0009337567200124,REGIME
BB_Below_Lower,1,ALL,LARGE,4.063199928863275,0.0009337567200124,REGIME
HighVol,20,RANGE,ALL,4.040034338954619,0.2063074595562397,REGIME
BB_Narrow,10,RANGE,MID,4.0383626874980685,0.0030843299481075,REGIME
BearishRibbon,20,ALL,ALL,4.035525853328124,0.2556805794747041,REGIME
BB_Above_Upper,5,ALL,LARGE,4.03296569829978,0.0036976329037732,REGIME
ZScore_High,5,ALL,LARGE,4.03296569829978,0.0036976329037732,REGIME
BelowEMA200,20,ALL,ALL,4.032879558468557,0.3125345706653269,REGIME
ZScore_Low,20,RANGE,MID,4.031824112816026,0.0180305224956961,REGIME
BB_Below_Lower,20,RANGE,MID,4.031824112816026,0.0180305224956961,REGIME
HighVol,20,BEAR,SMALL,4.024871627357155,0.0086238673708415,REGIME
Vol_Spike,10,BULL,MID,4.0164953816797055,0.0205423194281021,REGIME
BearishRibbon,20,RANGE,ALL,3.990037572157958,0.287270778957699,REGIME
BelowEMA200,20,RANGE,ALL,3.989107340393775,0.3556713569103797,REGIME
AboveEMA200_BullRibbon,5,RANGE,MID,3.987454790440397,0.0007449044484673,REGIME
RSI_Extreme_Oversold,1,ALL,ALL,3.982972530961314,0.0064320402200718,REGIME
HighVol,1,RANGE,SMALL,3.9828683154226248,0.0003761480242134,REGIME
Far_From_High,20,ALL,ALL,3.966020705575028,0.46186010122295,REGIME
After2Down,5,RANGE,SMALL,3.933094133615768,0.0015254640820391,REGIME
Far_From_High,20,RANGE,ALL,3.928402417337171,0.5285533811849558,REGIME
Near_52wk_High,1,RANGE,ALL,3.92708540866506,0.0001453140820984,REGIME
BelowEMA200,1,RANGE,LARGE,3.9123840850829,0.0004805534967018,REGIME
ZScore_Low,1,BEAR,MID,3.9000228408252746,0.0031116511323038,REGIME
BB_Below_Lower,1,BEAR,MID,3.9000228408252746,0.0031116511323038,REGIME
AboveEMA200,fwd_20,DISC,ALL,3.877941667765655,0.0043375460505251,SECTOR
HighVol,20,ALL,MID,3.870993857694716,0.5442372171177727,REGIME
BearishRibbon,20,ALL,MID,3.868980308214917,0.7055206501566327,REGIME
HighVol,20,RANGE,MID,3.85728587709024,0.6028233850054586,REGIME
BearishRibbon,20,RANGE,MID,3.856930299561159,0.7973574222328883,REGIME
BelowEMA200,20,RANGE,MID,3.85580522607572,0.9376866582416288,REGIME
BB_Above_Upper,5,RANGE,LARGE,3.8293871652433418,0.0037847754937179,REGIME
ZScore_High,5,RANGE,LARGE,3.8293871652433418,0.0037847754937179,REGIME
Momentum_20d_Neg,1,ALL,MID,3.816048326261013,0.001422291431146,REGIME
AboveEMA200_BullRibbon,5,ALL,SMALL,3.795459899943432,0.0004166947073951,REGIME
Momentum_60d_Pos,10,BEAR,SMALL,3.7498747444176463,0.0040198751876232,REGIME
RSI_Oversold,fwd_20,DISC,ALL,3.734278201338788,0.0112107708621588,SECTOR
AboveEMA200,5,BEAR,LARGE,3.726462268155963,0.0030551305701227,REGIME
RSI_Extreme_Oversold,10,RANGE,MID,3.711295523156894,0.019567990542876,REGIME
Momentum_Pos,fwd_20,DISC,ALL,3.693893842422197,0.0044385481242486,SECTOR
Momentum_5d_Neg,1,RANGE,LARGE,3.6184376475530335,0.000364036988727,REGIME
Oversold_After2Down,5,RANGE,MID,3.604073078263872,0.0152069286403283,REGIME
Oversold_After2Down,1,ALL,ALL,3.602797939560642,0.0046652064224407,REGIME
After2Down,20,BEAR,MID,3.5726312005715504,0.0078550682567391,REGIME
Near52High_PosMom,1,RANGE,ALL,3.566856211006401,0.000110553018439,REGIME
Oversold_LowVol,fwd_5,UTIL,ALL,3.5658040465710137,0.0059589099380346,SECTOR
AboveEMA200,fwd_20,ENRG,ALL,3.549159351293649,0.0041372399554341,SECTOR
RSI_Extreme_Oversold,20,ALL,MID,3.5317464529099065,0.0216258691229772,REGIME
After3Down,20,BEAR,MID,3.514285180129831,0.0104129743781179,REGIME
BB_Above_Upper,1,RANGE,LARGE,3.50315465743592,0.0018519074991573,REGIME
ZScore_High,1,RANGE,LARGE,3.50315465743592,0.0018519074991573,REGIME
AboveEMA200_BullRibbon,10,BEAR,ALL,3.4927607149742395,0.0027949364297918,REGIME
Momentum_5d_Neg,1,BULL,LARGE,3.490494035564561,0.0025333959182098,REGIME
Momentum_60d_Pos,1,RANGE,MID,3.482596642722845,0.0003159801022345,REGIME
Momentum_20d_Pos,1,ALL,MID,3.479145019499656,0.0003621495844043,REGIME
BullishRibbon,10,BEAR,ALL,3.468375355882092,0.002697370699191,REGIME
BB_Below_Lower,10,RANGE,MID,3.466289896787555,0.0156957859994931,REGIME
ZScore_Low,10,RANGE,MID,3.466289896787555,0.0156957859994931,REGIME
RSI_Oversold,1,RANGE,ALL,3.4662505621012314,0.0021653781027653,REGIME
LowVol,fwd_5,INDU,ALL,3.460567418788457,0.003423169758924,SECTOR
BearishRibbon,1,RANGE,LARGE,3.4453084239908063,0.0003347392478141,REGIME
RSI_Oversold,fwd_5,COMM,ALL,3.4415031233657305,0.0055320565882986,SECTOR
ZScore_High,10,BULL,MID,3.4135525798655992,0.013178944941749,REGIME
BB_Above_Upper,10,BULL,MID,3.4135525798655992,0.013178944941749,REGIME
RSI_Overbought,10,RANGE,MID,3.400714739479985,0.0020441683250202,REGIME
RSI_Oversold,1,ALL,MID,3.3724489052919995,0.0047124698142309,REGIME
LowVol,fwd_5,UTIL,ALL,3.3699200661923494,0.002299767179637,SECTOR
AboveEMA200_BullRibbon,5,RANGE,SMALL,3.351680271775488,0.00037896494389,REGIME
RSI_Extreme_Overbought,1,BULL,LARGE,3.334638174306121,0.001564066613605,REGIME
Vol_Spike,1,ALL,SMALL,3.3110286682682784,0.0008737594175807,REGIME
Momentum_Pos,fwd_5,DISC,ALL,3.2903798684768137,0.0020204060944735,SECTOR
BB_Narrow,5,ALL,MID,3.280655157070983,0.002610495127117,REGIME
Momentum_60d_Pos,1,ALL,MID,3.266939995584065,0.0002889335026284,REGIME
ZScore_High,5,BULL,LARGE,3.257664167391189,0.0069125713886062,REGIME
BB_Above_Upper,5,BULL,LARGE,3.257664167391189,0.0069125713886062,REGIME
Momentum_5d_Neg,20,BEAR,MID,3.256436718200315,0.0045853412077131,REGIME
Vol_Spike,1,RANGE,SMALL,3.250191420901733,0.0009315166448402,REGIME
BB_Above_Upper,5,BULL,ALL,3.2450677889865944,0.0042794720899045,REGIME
ZScore_High,5,BULL,ALL,3.2450677889865944,0.0042794720899045,REGIME
RSI_Extreme_Oversold,20,BEAR,LARGE,3.2420130791498987,0.0078743843377818,REGIME
Vol_Spike,5,RANGE,SMALL,3.2235162565069544,0.0014518125177939,REGIME
Momentum_5d_Neg,1,ALL,MID,3.222462360761948,0.001196596724621,REGIME
HighVol,10,ALL,ALL,3.217251481541304,0.1094220240558225,REGIME
BB_Above_Upper,1,ALL,LARGE,3.1878730712643235,0.0015473809085965,REGIME
ZScore_High,1,ALL,LARGE,3.1878730712643235,0.0015473809085965,REGIME
BelowEMA200,10,ALL,ALL,3.185500488068475,0.1836015970451199,REGIME
BearishRibbon,10,ALL,ALL,3.1838936740608785,0.1485650229403677,REGIME
RSI_Overbought,1,BULL,LARGE,3.1520098040299342,0.000915561617414,REGIME
HighVol,10,RANGE,ALL,3.1412344414813607,0.1184786135923845,REGIME
Far_From_High,10,ALL,ALL,3.1264683004548437,0.2682674292869735,REGIME
BelowEMA200,10,RANGE,ALL,3.11692148528834,0.2057220519121027,REGIME
BearishRibbon,10,RANGE,ALL,3.109258464022857,0.1639578767457027,REGIME
Near52High_LowVol,fwd_20,DISC,ALL,3.084907102395346,0.0170465367393625,SECTOR
Far_From_High,10,RANGE,ALL,3.0713996480083723,0.3025952170005875,REGIME
RSI_Extreme_Oversold,5,RANGE,MID,3.068153769838581,0.0158124994295149,REGIME
Near52High,fwd_5,COMM,ALL,3.064461993453417,0.0036941232843602,SECTOR
RSI_Extreme_Oversold,20,RANGE,MID,3.0597026682938417,0.0228337917404819,REGIME
BearishRibbon,10,ALL,MID,3.057160661201216,0.4105347801512434,REGIME
BelowEMA200,10,ALL,MID,3.056313815644574,0.4828640625411878,REGIME
BB_Narrow,5,BEAR,LARGE,3.051869793347425,0.0034069642890216,REGIME
Oversold_LowVol,fwd_5,INDU,ALL,3.0371774007751995,0.0106661205318048,SECTOR
BelowEMA200,10,RANGE,MID,3.033319313287112,0.5457805446368988,REGIME
BearishRibbon,10,RANGE,MID,3.032430076745256,0.4591548881362923,REGIME
HighVol,10,RANGE,MID,3.0320939529648374,0.349958701819489,REGIME
Momentum_20d_Pos,20,ALL,ALL,3.0204272344091905,0.0727194027631485,REGIME
