category,strategy,avg_return,n_samples,t_stat,significant
CONSECUTIVE,After7Down_H3,0.01204126649196729,10423,3.7637158622358693,True
CONSECUTIVE,After7Up_H5,-0.0013778849335940133,14715,-1.62928219376117,False
CONSECUTIVE,After7Down_H5,0.01491412550091834,10376,4.795792830580573,True
CONSECUTIVE,After7Up_H10,0.00181467760785361,14488,1.8907462936767994,False
CONSECUTIVE,After7Down_H10,0.018150820149824973,10263,4.9010186586699405,True
PRICE_POSITION,Near52WkHigh_2pct_H1,-5.2175511938545044e-05,639107,-1.8274650540716602,False
PRICE_POSITION,At52WkHigh_H1,-0.00040198096149833014,33776,-1.0354759666733457,False
PRICE_POSITION,Near52WkLow_2pct_H1,0.28173623289620525,223323,1.0067064877341594,False
PRICE_POSITION,Near52WkHigh_2pct_H5,-2.887223950642824e-05,632091,-0.31855225602778714,False
PRICE_POSITION,At52WkHigh_H5,-0.001017419669122943,33596,-2.281386372837444,False
PRICE_POSITION,Near52WkLow_2pct_H5,0.3992156877621181,221953,1.3163408247643886,False
PRICE_POSITION,Near52WkHigh_2pct_H10,0.0008817190309284374,621560,6.570968062917013,True
PRICE_POSITION,At52WkHigh_H10,-0.0008730170819188912,33077,-1.748556186209098,False
PRICE_POSITION,Near52WkLow_2pct_H10,0.452602435370493,220493,2.03546647074192,False
PRICE_POSITION,Near52WkHigh_2pct_H20,0.0029701991986969298,605771,15.235011492816348,True
PRICE_POSITION,At52WkHigh_H20,0.0014730116797425999,32488,2.1006819036309947,False
PRICE_POSITION,Near52WkLow_2pct_H20,0.8926747277909367,217238,2.3646476030809827,False
PRICE_POSITION,Near52WkHigh_5pct_H1,0.00011987151936721226,1222465,4.4403263109824795,True
PRICE_POSITION,At52WkHigh_H1,-0.00040198096149833014,33776,-1.0354759666733457,False
PRICE_POSITION,Near52WkLow_5pct_H1,0.10393184117507903,607906,1.0109082324560366,False
PRICE_POSITION,Near52WkHigh_5pct_H5,0.0005476575832124532,1209504,9.58668095812839,True
PRICE_POSITION,At52WkHigh_H5,-0.001017419669122943,33596,-2.281386372837444,False
PRICE_POSITION,Near52WkLow_5pct_H5,0.1485122141307942,603615,1.3317437578058657,False
PRICE_POSITION,Near52WkHigh_5pct_H10,0.0015688318779721998,1192211,19.44240489043385,True
PRICE_POSITION,At52WkHigh_H10,-0.0008730170819188912,33077,-1.748556186209098,False
PRICE_POSITION,Near52WkLow_5pct_H10,0.1695760831254114,598749,2.0708962788450465,False
PRICE_POSITION,Near52WkHigh_5pct_H20,0.004013753781269383,1162382,34.864913186126664,True
PRICE_POSITION,At52WkHigh_H20,0.0014730116797425999,32488,2.1006819036309947,False
PRICE_POSITION,Near52WkLow_5pct_H20,0.33381820388493866,588426,2.39516257853927,False
PRICE_POSITION,Near52WkHigh_10pct_H1,0.00022422260677570338,1808374,10.064497136202036,True
PRICE_POSITION,At52WkHigh_H1,-0.00040198096149833014,33776,-1.0354759666733457,False
PRICE_POSITION,Near52WkLow_10pct_H1,0.05516469131937892,1156106,1.0204322144605074,False
PRICE_POSITION,Near52WkHigh_10pct_H5,0.0010832891688577425,1789841,23.850543003780224,True
PRICE_POSITION,At52WkHigh_H5,-0.001017419669122943,33596,-2.281386372837444,False
PRICE_POSITION,Near52WkLow_10pct_H5,0.07960718842483859,1147417,1.3569705653088047,False
PRICE_POSITION,Near52WkHigh_10pct_H10,0.0023986138157089153,1766412,37.99741664300014,True
PRICE_POSITION,At52WkHigh_H10,-0.0008730170819188912,33077,-1.748556186209098,False
PRICE_POSITION,Near52WkLow_10pct_H10,0.09202629026866563,1137330,2.1347318067814616,False
PRICE_POSITION,Near52WkHigh_10pct_H20,0.005160027304316868,1723048,57.6710638618873,True
PRICE_POSITION,At52WkHigh_H20,0.0014730116797425999,32488,2.1006819036309947,False
PRICE_POSITION,Near52WkLow_10pct_H20,0.17983427244198114,1114723,2.4443884797920656,False
PRICE_POSITION,Near52WkHigh_15pct_H1,0.00026578654525249214,2190995,12.274119653759985,True
PRICE_POSITION,At52WkHigh_H1,-0.00040198096149833014,33776,-1.0354759666733457,False
PRICE_POSITION,Near52WkLow_15pct_H1,0.03976746129380944,1611217,1.0251963888176303,False
PRICE_POSITION,Near52WkHigh_15pct_H5,0.0014079489518172214,2169352,33.77848053342361,True
PRICE_POSITION,At52WkHigh_H5,-0.001017419669122943,33596,-2.281386372837444,False
PRICE_POSITION,Near52WkLow_15pct_H5,0.05789254115530687,1599629,1.3757459524646014,False
PRICE_POSITION,Near52WkHigh_15pct_H10,0.002989559786961498,2142160,51.53796585032407,True
PRICE_POSITION,At52WkHigh_H10,-0.0008730170819188912,33077,-1.748556186209098,False
PRICE_POSITION,Near52WkLow_15pct_H10,0.06741740361504196,1585815,2.180554922092535,False
PRICE_POSITION,Near52WkHigh_15pct_H20,0.005971276381389764,2090516,72.90830635338332,True
PRICE_POSITION,At52WkHigh_H20,0.0014730116797425999,32488,2.1006819036309947,False
PRICE_POSITION,Near52WkLow_15pct_H20,0.13114018993771243,1555178,2.4868219162795424,False
PRICE_POSITION,Near52WkHigh_20pct_H1,0.0003078251081224762,2471554,15.058198569377492,True
PRICE_POSITION,At52WkHigh_H1,-0.00040198096149833014,33776,-1.0354759666733457,False
PRICE_POSITION,Near52WkLow_20pct_H1,0.032343803660877926,1987174,1.0283764109996665,False
PRICE_POSITION,Near52WkHigh_20pct_H5,0.0016284567027279536,2447650,40.48433290261797,True
PRICE_POSITION,At52WkHigh_H5,-0.001017419669122943,33596,-2.281386372837444,False
PRICE_POSITION,Near52WkLow_20pct_H5,0.047569472977098785,1972865,1.3941869018667923,False
PRICE_POSITION,Near52WkHigh_20pct_H10,0.003381978957498845,2417781,60.44578649869632,True
PRICE_POSITION,At52WkHigh_H10,-0.0008730170819188912,33077,-1.748556186209098,False
PRICE_POSITION,Near52WkLow_20pct_H10,0.05578685723415838,1955593,2.2251029489452607,False
PRICE_POSITION,Near52WkHigh_20pct_H20,0.00656890984423967,2360352,82.89343427882368,True
PRICE_POSITION,At52WkHigh_H20,0.0014730116797425999,32488,2.1006819036309947,False
PRICE_POSITION,Near52WkLow_20pct_H20,0.1080718764484803,1917896,2.527345065232278,False
INTRADAY,StrongClose_H1,-0.0008721750758058745,643224,-14.128997353071926,True
INTRADAY,WeakClose_H1,0.10287792863578216,626756,1.0316858445716723,False
INTRADAY,WideRange_Top9_H1,0.14557944113575874,437336,1.0186857086080905,False
INTRADAY,WideRange_Top5_H1,0.2896403510023548,218652,1.0132990376028335,False
INTRADAY,NarrowRange_Bot5_H1,0.001222665141409737,218586,4.710479399430733,True
INTRADAY,NarrowRange_Bot10_H1,0.0006664640195121424,436991,5.1254571189744835,True
INTRADAY,StrongClose_H3,0.06461928173499105,641375,0.9947067436444679,False
INTRADAY,WeakClose_H3,0.04519552985098679,622696,1.1257621300761622,False
INTRADAY,WideRange_Top9_H3,0.159977425897164,435431,1.4335906941152619,False
INTRADAY,WideRange_Top5_H3,0.31438476653490105,217685,1.4084427800405113,False
INTRADAY,NarrowRange_Bot5_H3,0.07159368872820861,217566,1.0384834208048663,False
INTRADAY,NarrowRange_Bot10_H3,0.03600741750905481,434783,1.0437542823287198,False
INTRADAY,StrongClose_H5,0.05024760360066723,639926,1.4341025816949289,False
INTRADAY,WeakClose_H5,0.14788380970916618,618722,1.3593000635694426,False
INTRADAY,WideRange_Top9_H5,0.2851126465826745,433169,1.7406938096716147,False
INTRADAY,WideRange_Top5_H5,0.5615007350786685,216515,1.7135196412537874,False
INTRADAY,NarrowRange_Bot5_H5,0.0814827064783815,216535,1.0586802264188453,False
INTRADAY,NarrowRange_Bot10_H5,0.041170165535895566,432422,1.068222073822565,False
INTRADAY,StrongClose_H10,0.08257118027884044,633943,1.8133870774548266,False
INTRADAY,WeakClose_H10,0.1695508911167494,611329,2.1140948232610683,False
INTRADAY,WideRange_Top9_H10,0.49520702037199615,429011,2.9466716242357065,False
INTRADAY,WideRange_Top5_H10,0.973768309290951,214562,2.897949121537688,False
INTRADAY,NarrowRange_Bot5_H10,0.0802878457296434,213854,1.119813208376647,False
INTRADAY,NarrowRange_Bot10_H10,0.04088843574674597,426954,1.1385700607688662,False
DIVERGENCE,WeakRally_H1,-0.0009866061651051395,323052,-8.602717553269553,True
DIVERGENCE,PanicSell_H1,0.38358087799974366,164259,1.0081215326892978,False
DIVERGENCE,StrongConfirm_H1,0.0005023477420094387,77022,0.8329849494580569,False
DIVERGENCE,QuietDecline_H1,0.0024238371805941233,198001,10.205461984750071,True
DIVERGENCE,WeakRally_H5,0.04886866772880373,321799,1.048436209371953,False
DIVERGENCE,PanicSell_H5,0.16376860915648384,162416,1.0639698859937599,False
DIVERGENCE,StrongConfirm_H5,0.0024808054015474706,76585,2.3724941724885458,False
DIVERGENCE,QuietDecline_H5,0.006711253924089466,196044,8.965884149564285,True
DIVERGENCE,WeakRally_H10,0.11078330051959848,318817,1.4985319004005924,False
DIVERGENCE,PanicSell_H10,0.15898228458587596,161112,1.1136747108921206,False
DIVERGENCE,StrongConfirm_H10,0.006998513639006914,75650,3.669971376930494,True
DIVERGENCE,QuietDecline_H10,0.1413973396364002,194284,1.098851409349877,False
DIVERGENCE,WeakRally_H20,0.10771833509435284,308507,1.5859109766451254,False
DIVERGENCE,PanicSell_H20,0.11770497377445226,158541,1.2981291740550815,False
DIVERGENCE,StrongConfirm_H20,0.1860279403107704,74282,1.105474994799137,False
DIVERGENCE,QuietDecline_H20,0.13667846061542602,190397,1.1707736156978774,False
REVERSAL,VBottom_H1,-0.0014148925954241955,118637,-3.952770553060636,True
REVERSAL,InvertedV_H1,0.0035701522366534265,125463,10.220300044252019,True
REVERSAL,DoubleBottom_H1,0.003882653539131165,85673,8.859426287281368,True
CONTINUATION,TripleUp_1pct_H1,0.000848993763250173,94430,2.3629093789206403,False
CONTINUATION,TripleUp_2pct_H1,0.0013514671475841024,35700,1.6299843656564417,False
REVERSAL,VBottom_H3,0.0012900521706771461,117997,2.088646732260252,False
REVERSAL,InvertedV_H3,0.0049738043160794535,125009,8.258620028861579,True
REVERSAL,DoubleBottom_H3,0.005515944039147381,84995,7.770202668617619,True
CONTINUATION,TripleUp_1pct_H3,0.0018341726624026863,94300,3.0932966701633773,True
CONTINUATION,TripleUp_2pct_H3,0.0023358335440762487,35645,1.6598984660612586,False
REVERSAL,VBottom_H5,0.0016516715126067213,117779,2.3273022579758362,False
REVERSAL,InvertedV_H5,0.006906863290770807,124454,6.862523055093179,True
REVERSAL,DoubleBottom_H5,0.006385611555636408,84670,8.56121840721606,True
CONTINUATION,TripleUp_1pct_H5,0.0017210983352801872,93885,2.712242253232335,False
CONTINUATION,TripleUp_2pct_H5,0.0019221984115564707,35524,1.3350429543161668,False
REVERSAL,VBottom_H10,0.15008836557732524,116792,1.0517818516081143,False
REVERSAL,InvertedV_H10,0.21624183278737802,123104,1.064831434662138,False
REVERSAL,DoubleBottom_H10,0.3139997082479171,84066,1.0558978032622737,False
CONTINUATION,TripleUp_1pct_H10,0.0053368629025793346,92563,5.1692451066903935,True
CONTINUATION,TripleUp_2pct_H10,0.0053210857704135365,35020,2.173858327944897,False
