strategy,mean_return,n,t_stat,significant,hypothesis,law,regime
HighVolDn20_5.0x_H5,0.008132541062691366,22466,4.394562743227297,True,VOL_REVERSAL,MASS,
HighVol20_5.0x_H10,0.0033765367060226096,54197,2.316026764114579,False,VOLUME_NEUTRAL,MASS,
HighVolUp20_5.0x_H10,-0.0028435303924022573,30565,-1.3966109207110329,False,VOL_REVERSAL,MASS,
HighVolDn20_5.0x_H10,0.010925984632130178,22203,5.123770709899918,True,VOL_REVERSAL,MASS,
HighVol20_5.0x_H20,0.2447245620455611,53150,1.0406033112924757,False,VOLUME_NEUTRAL,MASS,
HighVolUp20_5.0x_H20,0.4186903665295414,29936,1.0027597087991098,False,VOL_CONFIRMS_UP,MASS,
HighVolDn20_5.0x_H20,0.01984549969207524,21820,6.677918778821376,True,VOL_REVERSAL,MASS,
LowVol20_Q25_H1,0.0005088602209215841,1045761,6.764480840332289,True,,MASS,
LowVol20_Q25_H5,0.01951231352378573,1038249,1.2154898241870309,False,,MASS,
LowVol20_Q25_H10,0.12546707565777585,1027401,2.195877972102637,False,,MASS,
LowVol20_Q25_H20,0.15139349544891745,1000741,3.0897520280752944,True,,MASS,
LowVol20_Q10_H1,0.0002791351330054393,418300,2.1420576466663404,False,,MASS,
LowVol20_Q10_H5,0.043232515952139054,415067,1.0766919425882757,False,,MASS,
LowVol20_Q10_H10,0.1823109395260957,410703,1.597762703356769,False,,MASS,
LowVol20_Q10_H20,0.2080581651162383,400012,2.466273417214647,False,,MASS,
Monday_H1,0.00021840528985850365,824704,2.483512464759009,False,,TIME,
Tuesday_H1,0.07043341352973677,909715,1.0252052186860157,False,,TIME,
Wednesday_H1,0.00018149888800859883,891923,2.8180582921533377,False,,TIME,
Thursday_H1,0.00019038066563585457,864473,3.19506686576611,True,,TIME,
Friday_H1,0.0015364374592097283,881629,7.950822462243664,True,,TIME,
Monday_H5,0.02449292265790909,815203,1.19802165051168,False,,TIME,
Tuesday_H5,0.031048366414494256,900213,1.1180261989670959,False,,TIME,
Wednesday_H5,0.07477080673388367,882749,1.0560751604432386,False,,TIME,
Thursday_H5,0.019833373910465878,863117,1.1412256451236966,False,,TIME,
Friday_H5,0.022053119918203502,873158,1.1553286403603078,False,,TIME,
Monday_H10,0.026305479158458163,805701,1.3821979130646733,False,,TIME,
Tuesday_H10,0.10711879274773364,890712,1.7748268703566226,False,,TIME,
Wednesday_H10,0.053034301340605015,873248,1.5885218630011007,False,,TIME,
Thursday_H10,0.054214135768844054,853617,1.540250037495047,False,,TIME,
Friday_H10,0.04455644722684862,863657,1.6326293529379756,False,,TIME,
Jan_H1,0.182725986547157,342610,1.0016756178326025,False,,TIME,
Feb_H1,0.0004999454230850568,328760,1.053560318068173,False,,TIME,
Mar_H1,-0.00019341958772297393,349310,-1.650658232469113,False,,TIME,
Apr_H1,-0.0004653378680783698,369197,-4.201874384626523,True,,TIME,
May_H1,0.0022336351836734917,372260,18.918033746675604,True,,TIME,
Jun_H1,0.0009006048036923405,341783,8.800820340424853,True,,TIME,
Jul_H1,0.0010624372654453023,389754,11.554395228542932,True,,TIME,
Aug_H1,0.0011149590471049478,383251,15.799525890920233,True,,TIME,
Sep_H1,0.0020105504469413883,368062,16.091657811045977,True,,TIME,
Oct_H1,0.0002317073730413776,414762,2.51817576684591,False,,TIME,
Nov_H1,0.0012429652354159879,352531,9.935503737681945,True,,TIME,
Dec_H1,0.0004213012364522182,360164,2.918287925273015,False,,TIME,
Jan_H5,0.3974130289038742,342610,1.8682430436401474,False,,TIME,
Feb_H5,0.0005261904456094426,328760,0.6956111759674187,False,,TIME,
Mar_H5,-0.006741769513769273,349310,-27.584456177125567,True,,TIME,
Apr_H5,0.004460034320995589,369197,24.782761158786823,True,,TIME,
May_H5,0.009184043866073754,372260,32.41176923860341,True,,TIME,
Jun_H5,0.004767871558458118,341783,19.43725459147523,True,,TIME,
Jul_H5,0.001269205753299748,389754,6.579676708030374,True,,TIME,
Aug_H5,0.0073943906061060575,383251,42.12021156382176,True,,TIME,
Sep_H5,0.010909054185865652,368062,46.688184673803654,True,,TIME,
Oct_H5,-0.0003295366070573996,414762,-1.3788922896420077,False,,TIME,
Nov_H5,0.00710788475927786,352531,21.805167431326588,True,,TIME,
Dec_H5,-0.00027484394801013576,322160,-0.7393965096865396,False,,TIME,
Jan_H10,0.647961463941151,342610,3.0118218416422704,True,,TIME,
Feb_H10,-0.004243468143217267,328760,-4.868150886156332,True,,TIME,
Mar_H10,-0.015710877461625725,349310,-45.49420021865465,True,,TIME,
Apr_H10,0.01790962117315704,369197,66.67526075505569,True,,TIME,
May_H10,0.013975032192444347,372260,36.75204426852557,True,,TIME,
Jun_H10,0.012966342031637696,341783,37.56811597877282,True,,TIME,
Jul_H10,-0.00047732054196440043,389754,-1.7582814979911592,False,,TIME,
Aug_H10,0.01648909690639,383251,56.86253801146893,True,,TIME,
Sep_H10,0.017634313813892945,368062,60.36699443816178,True,,TIME,
Oct_H10,0.0008568360965513382,414761,2.3420194333134665,False,,TIME,
Nov_H10,0.013466735670197006,352520,24.688765376579465,True,,TIME,
Dec_H10,-0.005132800994672885,274667,-9.5154916330032,True,,TIME,
Jan_H20,0.7507207481343823,342610,3.9778123780191623,True,,TIME,
Feb_H20,-0.007605785843156008,328760,-7.607548282503162,True,,TIME,
Mar_H20,-0.039524931733747264,349310,-91.55003972278729,True,,TIME,
Apr_H20,0.048543899595839976,369197,104.4063980122574,True,,TIME,
May_H20,0.014784147359529334,372260,34.939537992743,True,,TIME,
Jun_H20,0.04080705831875669,341783,88.28440040122351,True,,TIME,
Jul_H20,-0.002612818588983791,389754,-7.302940679861966,True,,TIME,
Aug_H20,0.03161895713382165,383251,66.34055064009237,True,,TIME,
Sep_H20,0.026773586110244028,368062,53.10487488311038,True,,TIME,
Oct_H20,-0.004764553226708992,414740,-9.809803448559462,True,,TIME,
Nov_H20,0.021965824633935527,294161,15.982785426768368,True,,TIME,
Dec_H20,0.46545647450414074,238037,1.5610812815953827,False,,TIME,
MonthEnd_H1,0.1250120917336158,490150,0.980407280686737,False,,TIME,
MonthStart_H1,-0.0006122284895566994,420046,-4.715770014109179,True,,TIME,
MonthEnd_H3,0.04710774183912698,490150,0.9236124867969565,False,,TIME,
MonthStart_H3,-0.0020192585393995163,420046,-9.895287489725781,True,,TIME,
MonthEnd_H5,0.044984390160942064,490150,0.8819768177118343,False,,TIME,
MonthStart_H5,0.001476563348598522,420044,5.850128438233049,True,,TIME,
LowVol5_Q10_H1,0.00010203916618416428,432300,3.0193918187982884,True,,CHAOS,
LowVol5_Q10_H5,0.0007835614313119909,427730,5.917123454079662,True,,CHAOS,
LowVol5_Q10_H10,0.13654788882299027,419892,1.2947433438481843,False,,CHAOS,
LowVol5_Q10_H20,0.056094814507088545,408741,1.326172888464069,False,,CHAOS,
LowVol5_Q25_H1,0.00014045227311851964,1080927,5.14962303518057,True,,CHAOS,
LowVol5_Q25_H5,0.0009416001784839436,1070945,15.194559713220492,True,,CHAOS,
LowVol5_Q25_H10,0.05577030105613798,1054355,1.3278541246005393,False,,CHAOS,
LowVol5_Q25_H20,0.02547225911303812,1030439,1.5181447414422125,False,,CHAOS,
LowVol5_Q50_H1,0.00027078299157240503,2162040,15.17992249584334,True,,CHAOS,
LowVol5_Q50_H5,0.001391309245464778,2142413,35.629391732904786,True,,CHAOS,
LowVol5_Q50_H10,0.02960156556933526,2115964,1.4144341684542863,False,,CHAOS,
LowVol5_Q50_H20,0.01680771064016839,2069287,2.0116150164566156,False,,CHAOS,
HighVol5_Q75_H1,0.05942158198288411,1081442,1.0281871296324696,False,,CHAOS,
HighVol5_Q75_H5,0.13341297497843693,1072521,1.9633111690685259,False,,CHAOS,
HighVol5_Q75_H10,0.16748010752082215,1061700,3.0175545053256427,True,,CHAOS,
HighVol5_Q75_H20,0.35406579227652873,1036915,3.887322446977465,True,,CHAOS,
HighVol5_Q90_H1,0.14671388106876396,432526,1.0153326206840398,False,,CHAOS,
HighVol5_Q90_H5,0.32490337005716585,428955,1.9122868323978728,False,,CHAOS,
HighVol5_Q90_H10,0.40161790923227525,424365,2.8923384421610216,False,,CHAOS,
HighVol5_Q90_H20,0.8556416881055559,414209,3.7526803507202464,True,,CHAOS,
LowVol10_Q10_H1,0.0001334614624171331,427499,2.067856278528125,False,,CHAOS,
LowVol10_Q10_H5,0.0005581986863529021,422391,3.887547487443963,True,,CHAOS,
LowVol10_Q10_H10,0.0014504434115463357,415620,6.506517403486888,True,,CHAOS,
LowVol10_Q10_H20,0.0034625208142687043,404649,9.89867701258563,True,,CHAOS,
LowVol10_Q25_H1,0.0001677717505037809,1068960,6.0639643854727066,True,,CHAOS,
LowVol10_Q25_H5,0.0006594009379488549,1057026,10.967546370246573,True,,CHAOS,
LowVol10_Q25_H10,0.0017248646627367784,1041225,18.702249927220343,True,,CHAOS,
LowVol10_Q25_H20,0.004292999176571869,1021114,30.08505069882167,True,,CHAOS,
LowVol10_Q50_H1,0.00025822184906732333,2138351,16.049891308213216,True,,CHAOS,
LowVol10_Q50_H5,0.0011280774401478597,2117826,31.177338810245384,True,,CHAOS,
LowVol10_Q50_H10,0.002593193064814129,2091619,47.6017348782067,True,,CHAOS,
LowVol10_Q50_H20,0.006000004414453001,2046145,73.27768848926068,True,,CHAOS,
HighVol10_Q75_H1,0.06025250297334446,1069588,1.0311367936427678,False,,CHAOS,
HighVol10_Q75_H5,0.13592121153765424,1060678,1.978134407201703,False,,CHAOS,
HighVol10_Q75_H10,0.2250015275528886,1049694,3.2041751868737,True,,CHAOS,
HighVol10_Q75_H20,0.3813702635835722,1024154,4.067976963799619,True,,CHAOS,
HighVol10_Q90_H1,0.14860621868085358,427800,1.0171913195003062,False,,CHAOS,
HighVol10_Q90_H5,0.32976662580103305,423993,1.918457916748402,False,,CHAOS,
HighVol10_Q90_H10,0.5425489077639154,419454,3.0874205929765086,True,,CHAOS,
HighVol10_Q90_H20,0.9198089945398099,408977,3.9180460758101336,True,,CHAOS,
LowVol20_Q10_H1,0.00013748869945856492,418042,2.0970365517551346,False,,CHAOS,
LowVol20_Q10_H5,0.0006840818928164769,413390,4.693221175664437,True,,CHAOS,
LowVol20_Q10_H10,0.0014794018782396906,407609,6.618251872614515,True,,CHAOS,
LowVol20_Q10_H20,0.0035021478258022293,396283,9.857962560580424,True,,CHAOS,
LowVol20_Q25_H1,0.00018143687980580537,1045350,6.521179832023311,True,,CHAOS,
LowVol20_Q25_H5,0.0009424605406244026,1034812,15.194881423210962,True,,CHAOS,
LowVol20_Q25_H10,0.002105731443743012,1022204,22.36411219461963,True,,CHAOS,
LowVol20_Q25_H20,0.004751815301336825,999157,32.56935392098831,True,,CHAOS,
LowVol20_Q50_H1,0.00026944698867637586,2090933,16.72492756500504,True,,CHAOS,
LowVol20_Q50_H5,0.0012819462990959827,2071034,35.51537722625008,True,,CHAOS,
LowVol20_Q50_H10,0.002740637807569364,2046481,50.80654577153587,True,,CHAOS,
LowVol20_Q50_H20,0.005898186112045219,1999281,72.1379116168833,True,,CHAOS,
HighVol20_Q75_H1,0.061703801853978966,1045652,1.0323423922888395,False,,CHAOS,
HighVol20_Q75_H5,0.13911978340723208,1036315,1.9781803816778454,False,,CHAOS,
HighVol20_Q75_H10,0.2303634098428398,1024121,3.2006126530269103,True,,CHAOS,
HighVol20_Q75_H20,0.3906501429410837,997097,4.056876938196432,True,,CHAOS,
HighVol20_Q90_H1,0.15209341083432293,418207,1.0177159108786016,False,,CHAOS,
HighVol20_Q90_H5,0.3373566918893761,414324,1.9178569341099043,False,,CHAOS,
HighVol20_Q90_H10,0.555152125272303,409308,3.0827247265683475,True,,CHAOS,
HighVol20_Q90_H20,0.9427429166359875,398257,3.9104748153038305,True,,CHAOS,
LowVol30_Q10_H1,0.00014841437303751196,408516,2.2151066709197402,False,,CHAOS,
LowVol30_Q10_H5,0.0006770427384434744,403794,4.546045479058896,True,,CHAOS,
LowVol30_Q10_H10,0.0015582382601784777,397870,6.803306482131208,True,,CHAOS,
LowVol30_Q10_H20,0.003634879980322536,386309,10.095624357475401,True,,CHAOS,
LowVol30_Q25_H1,0.00022198351443662243,1021600,7.816008720117243,True,,CHAOS,
LowVol30_Q25_H5,0.001017623150631923,1011038,16.082111154050075,True,,CHAOS,
LowVol30_Q25_H10,0.0021963040259840414,997823,22.8427664340058,True,,CHAOS,
LowVol30_Q25_H20,0.004793709509708956,972502,32.45254967237455,True,,CHAOS,
LowVol30_Q50_H1,0.0003111746265738082,2043456,18.936872304985627,True,,CHAOS,
LowVol30_Q50_H5,0.001434990760639315,2023755,38.926480125184334,True,,CHAOS,
LowVol30_Q50_H10,0.00290400458902263,1999420,52.8502730056946,True,,CHAOS,
LowVol30_Q50_H20,0.005866010994827624,1952102,71.13304339511171,True,,CHAOS,
HighVol30_Q75_H1,0.06311339007255247,1021739,1.0317776953528048,False,,CHAOS,
HighVol30_Q75_H5,0.1422565270520096,1011467,1.9742809994179713,False,,CHAOS,
HighVol30_Q75_H10,0.23526281401942095,998382,3.1865306340133093,True,,CHAOS,
HighVol30_Q75_H20,0.3995264751995507,971892,4.044171716511287,True,,CHAOS,
HighVol30_Q90_H1,0.15552320226051053,408645,1.0168718017130622,False,,CHAOS,
HighVol30_Q90_H5,0.34539294710241203,404393,1.916477595835564,False,,CHAOS,
HighVol30_Q90_H10,0.5685345870435805,399201,3.0790793106010907,True,,CHAOS,
HighVol30_Q90_H20,0.9657796323662439,388878,3.9116856463322076,True,,CHAOS,
LowVol60_Q10_H1,0.0001622090843804545,379996,2.26392943144707,False,,CHAOS,
LowVol60_Q10_H5,0.000637790187437716,375182,4.316989362873637,True,,CHAOS,
LowVol60_Q10_H10,0.001337245669822886,369106,6.354816602420836,True,,CHAOS,
LowVol60_Q10_H20,0.00317203907760247,357187,10.293584659208099,True,,CHAOS,
LowVol60_Q25_H1,0.00015539131642466268,950259,5.110114918942798,True,,CHAOS,
LowVol60_Q25_H5,0.0006319853177046473,939270,9.945559088528487,True,,CHAOS,
LowVol60_Q25_H10,0.0013638857513254348,925319,15.14125131268908,True,,CHAOS,
LowVol60_Q25_H20,0.003416311291204732,897409,26.51792270215077,True,,CHAOS,
LowVol60_Q50_H1,0.0002555136207269597,1901002,14.465507647519487,True,,CHAOS,
LowVol60_Q50_H5,0.0011100970738971495,1881135,29.71056382562887,True,,CHAOS,
LowVol60_Q50_H10,0.002125351528098196,1856167,40.339831446446624,True,,CHAOS,
LowVol60_Q50_H20,0.004545794935845109,1806084,61.20303831425136,True,,CHAOS,
HighVol60_Q75_H1,0.06762983400609092,950502,1.0285278402063307,False,,CHAOS,
HighVol60_Q75_H5,0.152036545495996,940676,1.9623355074800428,False,,CHAOS,
HighVol60_Q75_H10,0.2517097519869367,928543,3.1708114822915654,True,,CHAOS,
HighVol60_Q75_H20,0.4288322549604884,904344,4.039125602838769,True,,CHAOS,
HighVol60_Q90_H1,0.16704740009309035,380172,1.0161193005107716,False,,CHAOS,
HighVol60_Q90_H5,0.3707288855626744,376152,1.913402998131783,False,,CHAOS,
HighVol60_Q90_H10,0.6102514708411271,371215,3.073313207260205,True,,CHAOS,
HighVol60_Q90_H20,1.037885656314704,360990,3.9022728460983482,True,,CHAOS,
BullMarket20_H1,0.0001860254473746895,546701,1.6950333782836309,False,,REGIME,BULL
BearMarket20_H1,0.0034020049835884253,576444,10.638581757080386,True,,REGIME,BEAR
StrongBull20_H1,-4.209629314443106e-05,178717,-0.1498105132566617,False,,REGIME,STRONG_BULL
StrongBear20_H1,0.007002076589856074,158552,6.347699213322785,True,,REGIME,STRONG_BEAR
BullMarket20_H5,0.06118752593335156,540380,1.4746655255291607,False,,REGIME,BULL
BearMarket20_H5,0.1206921705228434,572422,1.1053929619788347,False,,REGIME,BEAR
StrongBull20_H5,0.1818989790017069,177042,1.4362895064706445,False,,REGIME,STRONG_BULL
StrongBear20_H5,0.41874412724104515,157207,1.0532789958931004,False,,REGIME,STRONG_BEAR
BullMarket20_H10,0.09415903352841119,534164,1.851645963035094,False,,REGIME,BULL
BearMarket20_H10,0.15091998201904644,566999,1.976184541537444,False,,REGIME,BEAR
StrongBull20_H10,0.2758052817663773,175171,1.778657573610321,False,,REGIME,STRONG_BULL
StrongBear20_H10,0.5164466389019043,155489,1.8545162794459373,False,,REGIME,STRONG_BEAR
BullMarket20_H20,0.1757017355869386,525207,2.763357066255596,False,,REGIME,BULL
BearMarket20_H20,0.3479793278788016,547389,2.35911709897891,False,,REGIME,BEAR
StrongBull20_H20,0.5074389744995115,172262,2.6176746689269823,False,,REGIME,STRONG_BULL
StrongBear20_H20,1.2383106126174104,147624,2.264086493867153,False,,REGIME,STRONG_BEAR
BullMarket50_H1,0.00038826319395622355,803075,4.711526806156948,True,,REGIME,BULL
BearMarket50_H1,0.08208247158333723,783056,1.0284145526766788,False,,REGIME,BEAR
StrongBull50_H1,0.00031987452830807794,325829,1.9909407481931456,False,,REGIME,STRONG_BULL
StrongBear50_H1,0.20003887544620388,318773,1.0202839885277621,False,,REGIME,STRONG_BEAR
BullMarket50_H5,0.002696817210401058,797282,16.233720271972626,True,,REGIME,BULL
BearMarket50_H5,0.1833900689813433,774273,1.948302139946832,False,,REGIME,BEAR
StrongBull50_H5,0.002575979231685929,323592,7.205036065244038,True,,REGIME,STRONG_BULL
StrongBear50_H5,0.2916941971301783,314122,1.361198653822881,False,,REGIME,STRONG_BEAR
BullMarket50_H10,0.006091345650775135,789618,25.50862454173137,True,,REGIME,BULL
BearMarket50_H10,0.2065041890912455,764286,2.792427634343814,False,,REGIME,BEAR
StrongBull50_H10,0.0065211211335434414,320347,13.04264794971023,True,,REGIME,STRONG_BULL
StrongBear50_H10,0.33951712028020187,309512,2.1432760192192744,False,,REGIME,STRONG_BEAR
BullMarket50_H20,0.028321129193705854,776826,1.759690951427002,False,,REGIME,BULL
BearMarket50_H20,0.40976489627606116,740889,3.371150946241059,True,,REGIME,BEAR
StrongBull50_H20,0.05260002076431863,314405,1.3228682899259991,False,,REGIME,STRONG_BULL
StrongBear50_H20,0.6763510856361514,298490,2.4616670681725017,False,,REGIME,STRONG_BEAR
BullMarket100_H1,0.00033826984213124135,949378,5.019620621988497,True,,REGIME,BULL
BearMarket100_H1,0.07706585115397854,834400,1.0288717675274766,False,,REGIME,BEAR
StrongBull100_H1,0.0004321593762664212,442726,3.3140312682897166,True,,REGIME,STRONG_BULL
StrongBear100_H1,0.1486135737932264,429811,1.0220238761682388,False,,REGIME,STRONG_BEAR
BullMarket100_H5,0.001884835346905451,940036,14.006099982101869,True,,REGIME,BULL
BearMarket100_H5,0.17294526204366217,825341,1.9585219812797081,False,,REGIME,BEAR
StrongBull100_H5,0.0029576302988412306,437994,11.32279185884263,True,,REGIME,STRONG_BULL
StrongBear100_H5,0.2530330027514972,424536,1.5576316128701453,False,,REGIME,STRONG_BEAR
BullMarket100_H10,0.0046987639028894575,926321,24.906561091840512,True,,REGIME,BULL
BearMarket100_H10,0.28507066058520847,814796,3.1511739872443663,True,,REGIME,BEAR
StrongBull100_H10,0.006698222999683437,431176,18.50909639933212,True,,REGIME,STRONG_BULL
StrongBear100_H10,0.4297702095677796,418566,2.640083168726171,False,,REGIME,STRONG_BEAR
BullMarket100_H20,0.02384322100135414,902185,1.7205753576115037,False,,REGIME,BULL
BearMarket100_H20,0.45352089006167273,792496,3.808472908464712,True,,REGIME,BEAR
StrongBull100_H20,0.042252816473907925,418866,1.4157234701624688,False,,REGIME,STRONG_BULL
StrongBear100_H20,0.7095212110709967,406237,3.224147202332875,True,,REGIME,STRONG_BEAR
BullMarket200_H1,0.0004593370263078755,810635,8.090525995024748,True,,REGIME,BULL
BearMarket200_H1,0.089047645480841,718408,1.0235724962111212,False,,REGIME,BEAR
StrongBull200_H1,0.0005489050559934944,422121,5.479522657910449,True,,REGIME,STRONG_BULL
StrongBear200_H1,0.14159153344926445,450052,1.019588831209199,False,,REGIME,STRONG_BEAR
BullMarket200_H5,0.002350270527574639,795940,21.321355631071857,True,,REGIME,BULL
BearMarket200_H5,0.1997207291837519,709621,1.9446252518373803,False,,REGIME,BEAR
StrongBull200_H5,0.0028857635318094857,414375,15.424670822697207,True,,REGIME,STRONG_BULL
StrongBear200_H5,0.3166492394082101,444518,1.9313225657509265,False,,REGIME,STRONG_BEAR
BullMarket200_H10,0.004849126483173368,779200,30.80584705400784,True,,REGIME,BULL
BearMarket200_H10,0.33042813609558463,698029,3.129114474565957,True,,REGIME,BEAR
StrongBull200_H10,0.006186348141635011,405627,23.16548827476381,True,,REGIME,STRONG_BULL
StrongBear200_H10,0.5235842827762778,437179,3.1054088763099372,True,,REGIME,STRONG_BEAR
BullMarket200_H20,0.009336708233794334,751254,40.2371614168002,True,,REGIME,BULL
BearMarket200_H20,0.5690724492994972,671838,3.982005425021047,True,,REGIME,BEAR
StrongBull200_H20,0.011731320633401158,391124,29.095205525134975,True,,REGIME,STRONG_BULL
StrongBear200_H20,0.9026638703321572,420558,3.9538914993433556,True,,REGIME,STRONG_BEAR
Near50High_H1,-0.0002470753548506501,303282,-2.9677121026059594,False,,PRICE_LEVEL,
Near50Low_H1,0.26464803903252704,239687,1.0149354955623715,False,,PRICE_LEVEL,
Breakout50_H1,5.8006369918140824e-05,205984,0.345797933276345,False,,PRICE_LEVEL,
Near50High_H5,0.0001528523882228432,301543,0.8778770236770661,False,,PRICE_LEVEL,
Near50Low_H5,0.3803946887172162,236475,1.3363372901378539,False,,PRICE_LEVEL,
Breakout50_H5,0.0005485039835043477,204778,1.7019591878934592,False,,PRICE_LEVEL,
Near50High_H10,0.0020577490943660057,297494,8.626364298437464,True,,PRICE_LEVEL,
Near50Low_H10,0.436021568424382,234134,2.0821695697210156,False,,PRICE_LEVEL,
Breakout50_H10,0.0017035513693487946,201403,3.818785487319994,True,,PRICE_LEVEL,
Near50High_H20,0.09354721869777684,292725,1.5491502739762466,False,,PRICE_LEVEL,
Near50Low_H20,0.8681066943111877,226509,2.39766744117268,False,,PRICE_LEVEL,
Breakout50_H20,0.1328259071822309,197871,1.4868465876781236,False,,PRICE_LEVEL,
Near100High_H1,-7.073013558456228e-05,285915,-0.8606602234507684,False,,PRICE_LEVEL,
Near100Low_H1,0.2755163062172065,230145,1.014551483954281,False,,PRICE_LEVEL,
Breakout100_H1,4.5313714990822914e-05,137966,0.19864665882477606,False,,PRICE_LEVEL,
Near100High_H5,8.341934508770367e-05,283917,0.5039184236461792,False,,PRICE_LEVEL,
Near100Low_H5,0.3962932126725733,227072,1.336830926249373,False,,PRICE_LEVEL,
Breakout100_H5,-9.236345771514919e-05,137053,-0.2349789447108461,False,,PRICE_LEVEL,
Near100High_H10,0.002208526780117656,279356,9.479117600750005,True,,PRICE_LEVEL,
Near100Low_H10,0.4562299326739638,224349,2.087616126507931,False,,PRICE_LEVEL,
Breakout100_H10,0.0009309329218266188,134317,1.7362295939879393,False,,PRICE_LEVEL,
Near100High_H20,0.00842225585673888,273718,22.640995841863504,True,,PRICE_LEVEL,
Near100Low_H20,0.9066295245641778,217062,2.399627873733345,False,,PRICE_LEVEL,
Breakout100_H20,0.006449842878909333,131422,8.40252833105987,True,,PRICE_LEVEL,
Near200High_H1,2.5089007799716778e-05,201709,0.23701706012948226,False,,PRICE_LEVEL,
Near200Low_H1,0.31810342902551203,199285,1.0143041664908008,False,,PRICE_LEVEL,
Breakout200_H1,0.0005683855512888981,72940,1.481503323343922,False,,PRICE_LEVEL,
Near200High_H5,5.700433574538163e-05,198042,0.42775115540895803,False,,PRICE_LEVEL,
Near200Low_H5,0.7061582759807393,196532,1.9042530090330927,False,,PRICE_LEVEL,
Breakout200_H5,8.900566008058441e-05,72214,0.20482395293054434,False,,PRICE_LEVEL,
Near200High_H10,0.0025519871313302053,191022,13.258348522253248,True,,PRICE_LEVEL,
Near200Low_H10,1.1625151000034772,193505,3.0518996396836457,True,,PRICE_LEVEL,
Breakout200_H10,0.0012801673994375547,69885,2.4902091577720187,False,,PRICE_LEVEL,
Near200High_H20,0.007848964630018765,182631,27.664273821682887,True,,PRICE_LEVEL,
Near200Low_H20,1.9923298962198095,186326,3.8665031900993334,True,,PRICE_LEVEL,
Breakout200_H20,0.006812780157778757,67609,9.87604746728202,True,,PRICE_LEVEL,
Near252High_H1,-0.00011287077570955335,149776,-1.54163578620492,False,,PRICE_LEVEL,
Near252Low_H1,0.3544222750983009,178339,1.0113296356230308,False,,PRICE_LEVEL,
Breakout252_H1,0.00012510991749181758,50594,0.4165301702273523,False,,PRICE_LEVEL,
Near252High_H5,0.00047161779605018407,146561,3.0169122277577722,True,,PRICE_LEVEL,
Near252Low_H5,0.7854472935710767,175291,1.8891519153729042,False,,PRICE_LEVEL,
Breakout252_H5,0.00017840317251336939,50017,0.3936289575266237,False,,PRICE_LEVEL,
Near252High_H10,0.0036545043697440278,140454,15.984251341912906,True,,PRICE_LEVEL,
Near252Low_H10,1.2979449059863022,171746,3.0242960209159047,True,,PRICE_LEVEL,
Breakout252_H10,0.0009395472676015684,48051,1.7295826439901572,False,,PRICE_LEVEL,
Near252High_H20,0.009042066464222643,133227,26.47677636764522,True,,PRICE_LEVEL,
Near252Low_H20,2.2477102713045727,163757,3.8337760553513744,True,,PRICE_LEVEL,
Breakout252_H20,0.006010814664046345,46213,7.453349459793721,True,,PRICE_LEVEL,
