strategy,period,std_dev,signal,hold,n_tickers,avg_net,win_rate,t_stat,p_value,source,lookback,threshold,direction,avg_gross,category,avg_return,n,significant,mean_return,layer,factors,condition,pattern,fast,slow,hold_period,num_tickers,profitable_pct,source_file,ma_type,hypothesis,law,regime
Mom10_H2_T30,,,,2.0,500.0,-0.0008412734026436,0.392,-3.081350375185909,0.0021744576087516,MOMENTUM_DEEP_PHYSICS.csv,10.0,0.7,,-0.0004114734026436,,,,True,,,,,,,,,,,,,,,
Mom15_H2_T30,,,,2.0,499.0,-0.0012194058829539,0.2905811623246493,-3.1436034762596083,0.0017683662734342,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.7,,-0.0007955581875632,,,,True,,,,,,,,,,,,,,,
Mom30_H3_T19,,,,3.0,500.0,-0.0019028474109096,0.344,-3.17369094731011,0.0015980118182139,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.8,,-0.0014646474109096,,,,True,,,,,,,,,,,,,,,
Mom60_H10_T19,,,,10.0,498.0,-0.0078321113536031,0.3473895582329317,-3.2330435787891845,0.0013061679819541,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.8,,-0.0074039989038039,,,,True,,,,,,,,,,,,,,,
Mom90_H10_T30,,,,10.0,495.0,-0.0058170820004445,0.4,-3.2605301008494174,0.0011888084111838,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.7,,-0.0054134456368081,,,,True,,,,,,,,,,,,,,,
Mom20_H5_T9,,,,5.0,495.0,-0.0036031222403618,0.3838383838383838,-3.291026154487247,0.0010696140056063,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.9,,-0.0032105969878366,,,,True,,,,,,,,,,,,,,,
Mom10_H1_T30,,,,1.0,500.0,-0.0005098356858866,0.356,-3.344282910269271,0.0008870271916783,MOMENTUM_DEEP_PHYSICS.csv,10.0,0.7,,-9.503568588661773e-05,,,,True,,,,,,,,,,,,,,,
Mom3_H1_T30,,,,1.0,497.0,-0.0005386146161151,0.3501006036217304,-3.3751728749819203,0.0007955376469348,MOMENTUM_DEEP_PHYSICS.csv,3.0,0.7,,-0.0001178902700387,,,,True,,,,,,,,,,,,,,,
Mom20_H1_T30,,,,1.0,499.0,-0.0005934884514482,0.3106212424849699,-3.3876718164654425,0.0007607137493768,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.7,,-0.000169841156859,,,,True,,,,,,,,,,,,,,,
Mom30_H15_T9,,,,15.0,492.0,-0.0081869701753863,0.4410569105691057,-3.442747790779496,0.0006250614423067,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0077471327770124,,,,True,,,,,,,,,,,,,,,
Mom15_H10_T5,,,,10.0,473.0,-0.0090981875236484,0.4334038054968288,-3.4509269428709395,0.0006088524032986,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0086886737815765,,,,True,,,,,,,,,,,,,,,
Mom90_H15_T19,,,,15.0,487.0,-0.0094181256430398,0.3839835728952772,-3.4621644177361226,0.0005831528668878,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0090113494623416,,,,True,,,,,,,,,,,,,,,
Mom15_H15_T5,,,,15.0,470.0,-0.011080042975974,0.4319148936170213,-3.4772314618430906,0.0005537924829584,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0106655748908676,,,,True,,,,,,,,,,,,,,,
Mom5_H5_T5,,,,5.0,466.0,-0.0055039958163373,0.4120171673819742,-3.4788489266463687,0.0005509606175857,MOMENTUM_DEEP_PHYSICS.csv,5.0,0.95,,-0.0051037812240627,,,,True,,,,,,,,,,,,,,,
Mom30_H30_T9,,,,30.0,490.0,-0.0153494440624318,0.4591836734693877,-3.4884100150169184,0.0005297847979096,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0149255665114114,,,,True,,,,,,,,,,,,,,,
Mom20_H2_T30,,,,2.0,499.0,-0.0010402986247649,0.374749498997996,-3.4981768076971305,0.0005104217455496,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.7,,-0.0006186553381917,,,,True,,,,,,,,,,,,,,,
Mom60_H5_T30,,,,5.0,500.0,-0.002665720229478,0.312,-3.527155463984452,0.0004588231195244,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.002264720229478,,,,True,,,,,,,,,,,,,,,
Mom10_H1_T19,,,,1.0,500.0,-0.0009288779379119,0.332,-3.542693556072243,0.0004332484660154,MOMENTUM_DEEP_PHYSICS.csv,10.0,0.8,,-0.0005128779379119,,,,True,,,,,,,,,,,,,,,
Mom15_H3_T5,,,,3.0,470.0,-0.0043269878425462,0.351063829787234,-3.5486969185697603,0.000426142647502,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0039135835872271,,,,True,,,,,,,,,,,,,,,
Mom20_H5_T19,,,,5.0,500.0,-0.0033459835706185,0.378,-3.637484329484082,0.0003039547723068,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.8,,-0.0029075835706185,,,,True,,,,,,,,,,,,,,,
Mom90_H5_T30,,,,5.0,494.0,-0.002753989102493,0.3623481781376518,-3.659505640583236,0.0002799559939343,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.7,,-0.002353989102493,,,,True,,,,,,,,,,,,,,,
Mom2_H1_T9,,,,1.0,499.0,-0.001467112748015,0.3827655310621242,-3.678066601817073,0.0002605919094545,MOMENTUM_DEEP_PHYSICS.csv,2.0,0.9,,-0.001054487497514,,,,True,,,,,,,,,,,,,,,
Mom2_H1_T5,,,,1.0,477.0,-0.0019717831998244,0.3983228511530398,-3.838274360638369,0.0001406239635642,MOMENTUM_DEEP_PHYSICS.csv,2.0,0.95,,-0.0015560599293841,,,,True,,,,,,,,,,,,,,,
Mom1_H1_T30,,,,1.0,500.0,-0.0006671456531714,0.316,-3.885878464772022,0.0001157171446975,MOMENTUM_DEEP_PHYSICS.csv,1.0,0.7,,-0.0002257456531714,,,,True,,,,,,,,,,,,,,,
Mom15_H10_T9,,,,10.0,498.0,-0.0076288987269603,0.429718875502008,-3.895170576652871,0.0001115519862388,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.9,,-0.0072162481245506,,,,True,,,,,,,,,,,,,,,
Mom5_H1_T9,,,,1.0,500.0,-0.0014854511328845,0.35,-3.913652729668452,0.0001035287681514,MOMENTUM_DEEP_PHYSICS.csv,5.0,0.9,,-0.0010578511328845,,,,True,,,,,,,,,,,,,,,
Mom5_H5_T9,,,,5.0,499.0,-0.0043436949646045,0.4008016032064128,-3.9331653687747634,9.572884930067814e-05,MOMENTUM_DEEP_PHYSICS.csv,5.0,0.9,,-0.0039258592932618,,,,True,,,,,,,,,,,,,,,
Mom30_H3_T30,,,,3.0,498.0,-0.0017043861107673,0.3775100401606425,-4.010865904098348,6.979868859556395e-05,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.7,,-0.0012905306890806,,,,True,,,,,,,,,,,,,,,
Mom3_H1_T9,,,,1.0,499.0,-0.0015383792800236,0.374749498997996,-4.033634631839933,6.354177021492207e-05,MOMENTUM_DEEP_PHYSICS.csv,3.0,0.9,,-0.0010938903020676,,,,True,,,,,,,,,,,,,,,
Mom10_H2_T9,,,,2.0,498.0,-0.0025058386833116,0.3915662650602409,-4.114423273678207,4.542994839551924e-05,MOMENTUM_DEEP_PHYSICS.csv,10.0,0.9,,-0.0021002161933517,,,,True,,,,,,,,,,,,,,,
Mom126_H5_T30,,,,5.0,481.0,-0.0047607388273796,0.2577962577962578,-4.150098317143698,3.931975697438428e-05,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.0043443147109555,,,,True,,,,,,,,,,,,,,,
Mom5_H1_T5,,,,1.0,475.0,-0.0023395764535064,0.3642105263157895,-4.2862824628458185,2.201911056559336e-05,MOMENTUM_DEEP_PHYSICS.csv,5.0,0.95,,-0.0019178922429801,,,,True,,,,,,,,,,,,,,,
Mom60_H5_T19,,,,5.0,498.0,-0.0036676639219849,0.3253012048192771,-4.286791114350882,2.1780542127586412e-05,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.8,,-0.0032813185404588,,,,True,,,,,,,,,,,,,,,
Mom60_H10_T30,,,,10.0,500.0,-0.0070116455945913,0.374,-4.355280227888575,1.6136955290238165e-05,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.0065934455945913,,,,True,,,,,,,,,,,,,,,
Mom30_H5_T9,,,,5.0,494.0,-0.0056636374762184,0.3684210526315789,-4.37255266305442,1.4989781852240716e-05,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0052731516462589,,,,True,,,,,,,,,,,,,,,
Mom30_H5_T30,,,,5.0,497.0,-0.0032035760019567,0.3702213279678068,-4.396625288484524,1.3460467295671754e-05,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.7,,-0.0027904975311317,,,,True,,,,,,,,,,,,,,,
Mom1_H1_T19,,,,1.0,500.0,-0.0010341613821155,0.34,-4.42749463778492,1.1720430266637004e-05,MOMENTUM_DEEP_PHYSICS.csv,1.0,0.8,,-0.0006297613821155,,,,True,,,,,,,,,,,,,,,
Mom20_H5_T5,,,,5.0,466.0,-0.0069680247752451,0.4184549356223176,-4.475557025797229,9.596083988611333e-06,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.0065628745606528,,,,True,,,,,,,,,,,,,,,
Mom20_H10_T9,,,,10.0,499.0,-0.0091900656744911,0.3847695390781563,-4.478378249429265,9.33506425793463e-06,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.9,,-0.0088044945322065,,,,True,,,,,,,,,,,,,,,
Mom2_H1_T30,,,,1.0,500.0,-0.0007512632281596,0.368,-4.5139029742553305,7.947779202190433e-06,MOMENTUM_DEEP_PHYSICS.csv,2.0,0.7,,-0.0003314632281596,,,,True,,,,,,,,,,,,,,,
Mom20_H1_T9,,,,1.0,494.0,-0.0018473706929248,0.2712550607287449,-4.590164114902958,5.627291505349291e-06,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.9,,-0.0014287472111434,,,,True,,,,,,,,,,,,,,,
Mom90_H20_T19,,,,20.0,485.0,-0.0132204627928329,0.3958762886597938,-4.647300703991082,4.3418663921578056e-06,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0128101535144824,,,,True,,,,,,,,,,,,,,,
Mom15_H5_T5,,,,5.0,459.0,-0.0075917797681839,0.3856209150326797,-4.668817289461532,3.985344147828112e-06,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0071850259555477,,,,True,,,,,,,,,,,,,,,
Mom30_H10_T9,,,,10.0,490.0,-0.0099372450816214,0.3938775510204081,-4.696835682629586,3.4379471973101087e-06,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0095121430408051,,,,True,,,,,,,,,,,,,,,
Mom10_H2_T5,,,,2.0,472.0,-0.0045377785523958,0.3855932203389831,-4.817954652140122,1.9589752900865013e-06,MOMENTUM_DEEP_PHYSICS.csv,10.0,0.95,,-0.0041140497388365,,,,True,,,,,,,,,,,,,,,
Mom30_H5_T19,,,,5.0,499.0,-0.004048049339215,0.3507014028056112,-4.829444215665134,1.824942982589426e-06,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.8,,-0.0036258048502371,,,,True,,,,,,,,,,,,,,,
Mom30_H20_T9,,,,20.0,493.0,-0.0141586038352029,0.4645030425963489,-4.898450674992131,1.312808119679755e-06,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0137245267560953,,,,True,,,,,,,,,,,,,,,
Mom20_H1_T19,,,,1.0,497.0,-0.001198643494989,0.2997987927565392,-4.986830297057399,8.501288869473292e-07,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.8,,-0.000785967438651,,,,True,,,,,,,,,,,,,,,
Mom60_H15_T30,,,,15.0,498.0,-0.0090723140566381,0.3995983935742971,-5.081787082885598,5.301792916584747e-07,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.0086435991972003,,,,True,,,,,,,,,,,,,,,
Mom90_H2_T30,,,,2.0,486.0,-0.0021229990336454,0.2921810699588477,-5.089647057411866,5.140142955506893e-07,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.7,,-0.0017141512970199,,,,True,,,,,,,,,,,,,,,
Mom15_H2_T5,,,,2.0,469.0,-0.0037978104833096,0.3518123667377398,-5.128263028742304,4.289450429037575e-07,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0033845908671049,,,,True,,,,,,,,,,,,,,,
Mom15_H1_T9,,,,1.0,498.0,-0.0014895776651173,0.2911646586345381,-5.131035188303583,4.139450118267412e-07,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.9,,-0.001064276460298,,,,True,,,,,,,,,,,,,,,
Mom15_H1_T5,,,,1.0,469.0,-0.0024231738766504,0.2942430703624733,-5.134013956649208,4.1671507408216507e-07,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.95,,-0.0020221077785694,,,,True,,,,,,,,,,,,,,,
Mom20_H2_T9,,,,2.0,498.0,-0.0030151408831038,0.3313253012048193,-5.226299498732811,2.550252400171618e-07,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.9,,-0.00260008064214,,,,True,,,,,,,,,,,,,,,
Mom20_H3_T9,,,,3.0,489.0,-0.0037390583468883,0.3578732106339468,-5.242692792038239,2.361000885236201e-07,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.9,,-0.0033388538479108,,,,True,,,,,,,,,,,,,,,
Mom15_H3_T9,,,,3.0,497.0,-0.0040490422776421,0.352112676056338,-5.264987630978316,2.092042380241501e-07,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.9,,-0.0036548772877025,,,,True,,,,,,,,,,,,,,,
Mom30_H1_T19,,,,1.0,500.0,-0.0012307986834853,0.224,-5.31502233460706,1.6109299564185185e-07,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.8,,-0.0008009986834853,,,,True,,,,,,,,,,,,,,,
Mom60_H2_T30,,,,2.0,498.0,-0.0016734111442064,0.2811244979919678,-5.338787871413367,1.425755703690847e-07,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.0012695958831622,,,,True,,,,,,,,,,,,,,,
Mom60_H1_T30,,,,1.0,500.0,-0.001107305617682,0.23,-5.439336166731701,8.390281508777954e-08,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.000701905617682,,,,True,,,,,,,,,,,,,,,
Mom90_H15_T30,,,,15.0,492.0,-0.0135776401061301,0.3719512195121951,-5.479834426664609,6.814970234183043e-08,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.7,,-0.013171745797187,,,,True,,,,,,,,,,,,,,,
Mom126_H3_T30,,,,3.0,483.0,-0.0028968660775368,0.2919254658385093,-5.498585177839975,6.219408303690298e-08,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.0024825803632511,,,,True,,,,,,,,,,,,,,,
Mom60_H3_T30,,,,3.0,500.0,-0.0027409214505552,0.296,-5.5605003947182,4.3896871212825334e-08,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.7,,-0.0023413214505552,,,,True,,,,,,,,,,,,,,,
Mom20_H15_T5,,,,15.0,465.0,-0.0181641735050593,0.4086021505376344,-5.563958061590546,4.4641823121254576e-08,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.0177590122147368,,,,True,,,,,,,,,,,,,,,
Mom60_H15_T19,,,,15.0,497.0,-0.0131432642789218,0.3480885311871227,-5.660064432318011,2.5629170933199705e-08,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.8,,-0.0127249544197669,,,,True,,,,,,,,,,,,,,,
Mom126_H15_T30,,,,15.0,484.0,-0.0135479157347107,0.3016528925619834,-5.843177486921433,9.426621676050464e-09,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.013138204990909,,,,True,,,,,,,,,,,,,,,
Mom20_H3_T5,,,,3.0,464.0,-0.0067501741823516,0.3254310344827586,-5.886711597839543,7.572232982542414e-09,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.0063490965961447,,,,True,,,,,,,,,,,,,,,
Mom15_H1_T30,,,,1.0,500.0,-0.0009976254361329,0.266,-5.897357312727385,6.815096114880797e-09,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.7,,-0.0005814254361329,,,,True,,,,,,,,,,,,,,,
Mom126_H10_T19,,,,10.0,476.0,-0.0104164235420527,0.2521008403361344,-5.950761642170942,5.186894794591785e-09,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.8,,-0.0100078100966746,,,,True,,,,,,,,,,,,,,,
Mom90_H10_T19,,,,10.0,487.0,-0.0099227011847929,0.3716632443531827,-6.015277105181453,3.535119649684292e-09,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0095161303429037,,,,True,,,,,,,,,,,,,,,
Mom30_H1_T30,,,,1.0,498.0,-0.0010713472626532,0.2650602409638554,-6.095422866082672,2.191925634631445e-09,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.7,,-0.0006490581060267,,,,True,,,,,,,,,,,,,,,
Mom20_H10_T5,,,,10.0,470.0,-0.0139444702912482,0.4,-6.110118216628816,2.0941916130947152e-09,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.0135357468869929,,,,True,,,,,,,,,,,,,,,
Mom252_H10_T19,,,,10.0,440.0,-0.0146143192642433,0.2454545454545454,-6.388068331035644,4.2891588042096804e-10,MOMENTUM_DEEP_PHYSICS.csv,252.0,0.8,,-0.0142036374460615,,,,True,,,,,,,,,,,,,,,
Mom126_H15_T19,,,,15.0,481.0,-0.0192855502610306,0.2390852390852391,-6.447422952074378,2.7767449918151075e-10,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.8,,-0.018889084564565,,,,True,,,,,,,,,,,,,,,
Mom20_H2_T5,,,,2.0,466.0,-0.0047030009468147,0.3197424892703863,-6.487357121167257,2.2392185998243014e-10,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.00430278635454,,,,True,,,,,,,,,,,,,,,
Mom30_H15_T5,,,,15.0,460.0,-0.023771793489733,0.4130434782608695,-6.504117869011986,2.045780284074185e-10,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.95,,-0.0233502717506026,,,,True,,,,,,,,,,,,,,,
Mom30_H10_T5,,,,10.0,465.0,-0.0200902892685468,0.3612903225806451,-6.5191056824418325,1.8488321424930223e-10,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.95,,-0.019695235505106,,,,True,,,,,,,,,,,,,,,
Mom30_H1_T9,,,,1.0,495.0,-0.0022078503734402,0.2606060606060606,-6.6031662913681535,1.0415565825302941e-10,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0017914867370766,,,,True,,,,,,,,,,,,,,,
Mom60_H2_T19,,,,2.0,492.0,-0.0026125106927069,0.2642276422764227,-6.628384451529749,8.955502670995791e-11,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.8,,-0.0021968602862028,,,,True,,,,,,,,,,,,,,,
Mom60_H30_T9,,,,30.0,483.0,-0.031954028158684,0.3788819875776397,-6.640486068176395,8.450343862788752e-11,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0315229722580629,,,,True,,,,,,,,,,,,,,,
Mom126_H20_T19,,,,20.0,476.0,-0.0238523298662175,0.2331932773109243,-6.659947002969307,7.59182889942495e-11,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.8,,-0.023453170202352,,,,True,,,,,,,,,,,,,,,
Mom90_H20_T9,,,,20.0,473.0,-0.0283952117704553,0.3255813953488372,-6.794103067390817,3.2945330525868234e-11,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.9,,-0.0279901377746836,,,,True,,,,,,,,,,,,,,,
Mom90_H3_T30,,,,3.0,496.0,-0.0031118098547934,0.3084677419354839,-6.799365106894506,3.035605572113946e-11,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.7,,-0.0026831808225353,,,,True,,,,,,,,,,,,,,,
Mom30_H2_T19,,,,2.0,500.0,-0.0024022881627673,0.272,-6.856328323966135,2.094636115203971e-11,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.8,,-0.0019678881627673,,,,True,,,,,,,,,,,,,,,
Mom30_H3_T5,,,,3.0,464.0,-0.0065376695667321,0.355603448275862,-6.910219789117639,1.6085568092535487e-11,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.95,,-0.0061534023253528,,,,True,,,,,,,,,,,,,,,
Mom30_H3_T9,,,,3.0,488.0,-0.0051555084759294,0.3176229508196721,-6.923022247244952,1.4013527667047615e-11,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0047419838857655,,,,True,,,,,,,,,,,,,,,
Mom90_H2_T19,,,,2.0,483.0,-0.0028842368238168,0.2587991718426501,-6.946452414789611,1.2189541181245218e-11,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0024798889977298,,,,True,,,,,,,,,,,,,,,
Mom252_H10_T30,,,,10.0,456.0,-0.01202178357917,0.2763157894736842,-7.031000175832748,7.553509699139158e-12,MOMENTUM_DEEP_PHYSICS.csv,252.0,0.7,,-0.0116233186668893,,,,True,,,,,,,,,,,,,,,
Mom15_H1_T19,,,,1.0,500.0,-0.0012981516739599,0.246,-7.101325102175876,4.278382746095222e-12,MOMENTUM_DEEP_PHYSICS.csv,15.0,0.8,,-0.0008799516739599,,,,True,,,,,,,,,,,,,,,
Mom126_H20_T30,,,,20.0,480.0,-0.0232845692795733,0.2875,-7.119209978587608,3.994441430620165e-12,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.0228808192795733,,,,True,,,,,,,,,,,,,,,
Mom60_H20_T9,,,,20.0,477.0,-0.0206959890874519,0.3060796645702306,-7.126020012622071,3.8494154460896985e-12,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0202888612048523,,,,True,,,,,,,,,,,,,,,
Mom90_H3_T19,,,,3.0,484.0,-0.003951569834028,0.2665289256198347,-7.203332249863174,2.270507005018378e-12,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0035397929745238,,,,True,,,,,,,,,,,,,,,
Mom30_H2_T9,,,,2.0,495.0,-0.0038925021166165,0.2808080808080808,-7.319172450455929,1.0181029003789704e-12,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.9,,-0.0034773506014649,,,,True,,,,,,,,,,,,,,,
Mom60_H3_T19,,,,3.0,497.0,-0.0036579422553785,0.2615694164989939,-7.391357409996979,6.221353402803175e-13,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.8,,-0.003245064991797,,,,True,,,,,,,,,,,,,,,
Mom126_H10_T30,,,,10.0,488.0,-0.013554790379055,0.2725409836065574,-7.421706243567784,5.193810649256544e-13,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.0131230280839731,,,,True,,,,,,,,,,,,,,,
Mom90_H15_T9,,,,15.0,476.0,-0.0268979064932493,0.3445378151260504,-7.462252748519545,4.087076371307743e-13,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.9,,-0.0264932846445098,,,,True,,,,,,,,,,,,,,,
Mom90_H5_T19,,,,5.0,483.0,-0.0071701608762346,0.2815734989648033,-7.514382499349906,2.80367649626518e-13,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.006755047004599,,,,True,,,,,,,,,,,,,,,
Mom20_H1_T5,,,,1.0,467.0,-0.0036420033374958,0.2655246252676659,-7.518710527945406,2.863475431390795e-13,MOMENTUM_DEEP_PHYSICS.csv,20.0,0.95,,-0.0032208041940268,,,,True,,,,,,,,,,,,,,,
Mom126_H2_T30,,,,2.0,484.0,-0.0026650377887413,0.2479338842975206,-7.756295438796078,5.2334364882416754e-14,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.0022292939870884,,,,True,,,,,,,,,,,,,,,
Mom90_H10_T5,,,,10.0,449.0,-0.0234722888421918,0.354120267260579,-7.791921455271036,4.6447263729511726e-14,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.95,,-0.0230629347219245,,,,True,,,,,,,,,,,,,,,
Mom252_H5_T30,,,,5.0,439.0,-0.0071807182801264,0.214123006833713,-7.823274175888804,3.8896942466509007e-14,MOMENTUM_DEEP_PHYSICS.csv,252.0,0.7,,-0.0067795793279624,,,,True,,,,,,,,,,,,,,,
Mom90_H10_T9,,,,10.0,476.0,-0.0176478677110127,0.3235294117647059,-7.948371270986978,1.3868894567628798e-14,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.9,,-0.017242825694206,,,,True,,,,,,,,,,,,,,,
Mom30_H5_T5,,,,5.0,469.0,-0.0122545121934615,0.32409381663113,-7.980243541085525,1.1360192943998698e-14,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.95,,-0.0118464098480457,,,,True,,,,,,,,,,,,,,,
Mom60_H15_T9,,,,15.0,478.0,-0.0223975769174998,0.2573221757322175,-8.209552181773809,2.0925532752586823e-15,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0219887903066212,,,,True,,,,,,,,,,,,,,,
Mom90_H15_T5,,,,15.0,440.0,-0.033080334356323,0.3477272727272727,-8.276147316420168,1.5417399931692979e-15,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.95,,-0.0326712434472321,,,,True,,,,,,,,,,,,,,,
Mom126_H1_T30,,,,1.0,487.0,-0.0013870025474464,0.2279260780287474,-8.395162960179075,5.125830586256219e-16,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.7,,-0.000967290021779,,,,True,,,,,,,,,,,,,,,
Mom60_H3_T9,,,,3.0,485.0,-0.007102934691156,0.2206185567010309,-8.642205500926277,8.096413015415022e-17,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0066759243818776,,,,True,,,,,,,,,,,,,,,
Mom60_H10_T9,,,,10.0,478.0,-0.0172687636494491,0.2405857740585774,-8.667548735130316,6.925414713940039e-17,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0168482615573989,,,,True,,,,,,,,,,,,,,,
Mom90_H1_T19,,,,1.0,487.0,-0.0016900288622365,0.2546201232032854,-8.829966481934873,1.9072475610531668e-17,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.8,,-0.0012736017575137,,,,True,,,,,,,,,,,,,,,
Mom30_H1_T5,,,,1.0,474.0,-0.0035747003192914,0.2172995780590717,-8.867969849969045,1.5305849959945684e-17,MOMENTUM_DEEP_PHYSICS.csv,30.0,0.95,,-0.0031574007412323,,,,True,,,,,,,,,,,,,,,
Mom90_H3_T9,,,,3.0,472.0,-0.0074158790038929,0.2372881355932203,-8.938336996355918,8.997999048071812e-18,MOMENTUM_DEEP_PHYSICS.csv,90.0,0.9,,-0.0069885484954184,,,,True,,,,,,,,,,,,,,,
Mom126_H5_T19,,,,5.0,480.0,-0.0088428450084654,0.23125,-9.341052239499142,3.6037540518335903e-19,MOMENTUM_DEEP_PHYSICS.csv,126.0,0.8,,-0.0084443033417987,,,,True,,,,,,,,,,,,,,,
Mom252_H2_T30,,,,2.0,452.0,-0.0039146835249083,0.2013274336283186,-9.40177402178717,2.720769832935464e-19,MOMENTUM_DEEP_PHYSICS.csv,252.0,0.7,,-0.0035191083036693,,,,True,,,,,,,,,,,,,,,
Mom60_H5_T9,,,,5.0,477.0,-0.0096230734994645,0.259958071278826,-9.544295548332071,7.177882355242643e-20,MOMENTUM_DEEP_PHYSICS.csv,60.0,0.9,,-0.0092073502290243,,,,True,,,,,,,,,,,,,,,
