category,strategy,avg_return,n_samples,t_stat,significant
VOL_TREND,RisingVol20_H5,0.3478651021342974,396106,1.8906522997233628,False
VOL_TREND,FallingVol20_H5,0.004641220206959297,395545,12.009997268097838,True
VOL_TREND,RisingVol20_H10,0.5691042073755594,391946,3.0261825810624283,True
VOL_TREND,FallingVol20_H10,0.009267299276352513,390262,17.036527779178222,True
PV_CORR,HighPVCorr10_H1,0.0005043450000838663,616868,4.8409475673326545,True
PV_CORR,NegPVCorr10_H1,0.0009761449643064778,515558,9.86911407976886,True
PV_CORR,HighPVCorr10_H5,0.0029450317534736063,610582,8.85610079811501,True
PV_CORR,NegPVCorr10_H5,0.004715843345485904,511450,23.511365827393718,True
PV_CORR,HighPVCorr10_H10,0.14183917447992106,602865,1.681516739933916,False
PV_CORR,NegPVCorr10_H10,0.008394352396935527,507077,26.578009820180405,True
PV_CORR,HighPVCorr20_H1,0.16055820676221322,390556,1.0033269813736927,False
PV_CORR,NegPVCorr20_H1,0.0006799676800405841,261330,5.670434628996833,True
PV_CORR,HighPVCorr20_H5,0.3541744825629791,387301,1.8821585713905178,False
PV_CORR,NegPVCorr20_H5,0.0029112056364894515,259400,10.584271302222554,True
PV_CORR,HighPVCorr20_H10,0.5800455464637359,383465,3.0176298972758064,True
PV_CORR,NegPVCorr20_H10,0.004549257076467632,256724,12.00973498996803,True
