category,strategy,avg_return,n,t_stat,significant
CONSECUTIVE,After4Dn_H3,0.006316858544972811,1207,2.5481409423046575,False
CONSECUTIVE,After4Up_H5,0.007696971471163737,1265,1.3735771857070487,False
CONSECUTIVE,After4Dn_H5,0.007110702943477834,1204,2.161703680250311,False
CONSECUTIVE,After5Up_H1,1.0602571273555114e-05,645,0.006375514509964574,False
CONSECUTIVE,After5Dn_H1,0.00025665065476535855,529,0.12374134247313405,False
CONSECUTIVE,After5Up_H3,0.0010175538301873223,644,0.29476916088281063,False
CONSECUTIVE,After5Dn_H3,-0.0007116527761328498,526,-0.19374595793509755,False
CONSECUTIVE,After5Up_H5,-0.0017042855798974055,639,-0.5127820461897974,False
CONSECUTIVE,After5Dn_H5,-0.0004654647426774402,526,-0.09935497716483473,False
RANGE,NarrowRange5_0.5x_H1,0.0007278248184909586,425516,5.463609072063231,True
RANGE,NarrowRange5_0.5x_H3,0.03673580024891289,423847,1.0380807538491599,False
RANGE,NarrowRange5_0.5x_H5,0.0426494883192046,422029,1.0799923008814785,False
RANGE,WideRange5_1.5x_H1,0.12286010112437419,513176,1.0087941941994067,False
RANGE,WideRange5_1.5x_H3,0.05182616432322399,511306,1.0599780991960908,False
RANGE,WideRange5_1.5x_H5,0.05340767940673868,508763,1.086884552040987,False
RANGE,WideRange5_2.0x_H1,0.0006750212033037952,161524,2.174293455897847,False
RANGE,WideRange5_2.0x_H3,0.0025608254541724784,161000,6.019385080097842,True
RANGE,WideRange5_2.0x_H5,0.004339402246722119,160330,8.032292434984988,True
RANGE,NarrowRange10_0.5x_H1,0.0007089025627585591,524118,6.296182580959594,True
RANGE,NarrowRange10_0.5x_H3,0.030913399186896347,522250,1.0763571920907276,False
RANGE,NarrowRange10_0.5x_H5,0.03630528509382016,520376,1.1335860254429246,False
RANGE,WideRange10_1.5x_H1,0.0011078074913317675,568975,3.759556671329589,True
RANGE,WideRange10_1.5x_H3,0.002969595631407639,566228,9.391416517658016,True
RANGE,WideRange10_1.5x_H5,0.004010389325546139,562877,11.472783170378088,True
RANGE,WideRange10_2.0x_H1,0.0006502924296123541,219187,2.5047192287659503,False
RANGE,WideRange10_2.0x_H3,0.003553081664365322,218299,9.420877142114657,True
RANGE,WideRange10_2.0x_H5,0.005080157245393931,217182,11.517300468929447,True
RANGE,NarrowRange20_0.5x_H1,0.000659394201142609,587293,6.521151463061083,True
RANGE,NarrowRange20_0.5x_H3,0.02753001864811443,585023,1.0737708088087285,False
RANGE,NarrowRange20_0.5x_H5,0.03239855429917835,582579,1.1325114743726805,False
RANGE,WideRange20_1.5x_H1,0.0014295812825025876,577221,4.8691758051159795,True
RANGE,WideRange20_1.5x_H3,0.0036695568934347936,575045,11.720625556190058,True
RANGE,WideRange20_1.5x_H5,0.005261919111590282,572784,14.994103451616523,True
RANGE,WideRange20_2.0x_H1,0.0011060675147640533,244356,4.49701914679191,True
RANGE,WideRange20_2.0x_H3,0.0043359215042116745,243610,12.604316247931951,True
