strategy,period,std_dev,signal,hold,n_tickers,avg_net,win_rate,t_stat,p_value,source,lookback,threshold,direction,avg_gross,category,avg_return,n,significant,mean_return,layer,factors,condition,pattern,mean,t,fast,slow,hold_period,num_tickers,profitable_pct,source_file,ma_type,hypothesis,law,regime,n_samples
Downtrend200_20pct_H5,,,,,,,,1.935376203093024,,GRAND_UNIFIED.csv,,,,,,,516194.0,False,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_20pct_H10,,,,,,,,24.65294050166749,,GRAND_UNIFIED.csv,,,,,,,494705.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_20pct_H10,,,,,,,,3.1126524877097506,,GRAND_UNIFIED.csv,,,,,,,507699.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_20pct_H20,,,,,,,,31.681614645945096,,GRAND_UNIFIED.csv,,,,,,,476926.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_20pct_H20,,,,,,,,3.962612081877304,,GRAND_UNIFIED.csv,,,,,,,488509.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_20pct_H40,,,,,,,,30.75154413690003,,GRAND_UNIFIED.csv,,,,,,,436351.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_20pct_H40,,,,,,,,6.19776358411776,,GRAND_UNIFIED.csv,,,,,,,452170.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_30pct_H1,,,,,,,,5.300193619529313,,GRAND_UNIFIED.csv,,,,,,,355659.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_30pct_H1,,,,,,,,1.0186565159435526,,GRAND_UNIFIED.csv,,,,,,,386778.0,False,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_30pct_H5,,,,,,,,15.290295576371005,,GRAND_UNIFIED.csv,,,,,,,349032.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_30pct_H5,,,,,,,,1.926069654553522,,GRAND_UNIFIED.csv,,,,,,,382000.0,False,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_30pct_H10,,,,,,,,22.326837480375552,,GRAND_UNIFIED.csv,,,,,,,341568.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_30pct_H10,,,,,,,,3.096255082525284,,GRAND_UNIFIED.csv,,,,,,,375704.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_30pct_H20,,,,,,,,27.55130915438453,,GRAND_UNIFIED.csv,,,,,,,329112.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_30pct_H20,,,,,,,,3.943188042728059,,GRAND_UNIFIED.csv,,,,,,,361272.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_30pct_H40,,,,,,,,26.550267243642896,,GRAND_UNIFIED.csv,,,,,,,301233.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_30pct_H40,,,,,,,,6.166768896322753,,GRAND_UNIFIED.csv,,,,,,,334351.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_50pct_H1,,,,,,,,5.006471487387393,,GRAND_UNIFIED.csv,,,,,,,209901.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_50pct_H1,,,,,,,,1.0148007790917593,,GRAND_UNIFIED.csv,,,,,,,205540.0,False,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_50pct_H5,,,,,,,,12.365365025803609,,GRAND_UNIFIED.csv,,,,,,,205711.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_50pct_H5,,,,,,,,1.9128589092528825,,GRAND_UNIFIED.csv,,,,,,,202827.0,False,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_50pct_H10,,,,,,,,17.697654569175462,,GRAND_UNIFIED.csv,,,,,,,200943.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_50pct_H10,,,,,,,,3.0722461057769634,,GRAND_UNIFIED.csv,,,,,,,199301.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_50pct_H20,,,,,,,,20.975834331568823,,GRAND_UNIFIED.csv,,,,,,,193095.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_50pct_H20,,,,,,,,3.906726072273273,,GRAND_UNIFIED.csv,,,,,,,191403.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
Uptrend200_50pct_H40,,,,,,,,20.420535395010763,,GRAND_UNIFIED.csv,,,,,,,176498.0,True,,,,,,,,,,,,,,,INERTIA,INERTIA,,
Downtrend200_50pct_H40,,,,,,,,6.095991916836514,,GRAND_UNIFIED.csv,,,,,,,177269.0,True,,,,,,,,,,,,,,,REVERSAL,INERTIA,,
HighVol5_1.5x_H1,,,,,,,,1.0117223983393138,,GRAND_UNIFIED.csv,,,,,,,580082.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_1.5x_H1,,,,,,,,3.3507143307437524,,GRAND_UNIFIED.csv,,,,,,,297772.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_1.5x_H1,,,,,,,,1.0081467457295925,,GRAND_UNIFIED.csv,,,,,,,267309.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_1.5x_H3,,,,,,,,1.410048389489872,,GRAND_UNIFIED.csv,,,,,,,577846.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_1.5x_H3,,,,,,,,7.398843587317262,,GRAND_UNIFIED.csv,,,,,,,297011.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_1.5x_H3,,,,,,,,1.0465080905172155,,GRAND_UNIFIED.csv,,,,,,,265905.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_1.5x_H5,,,,,,,,1.5387249808727503,,GRAND_UNIFIED.csv,,,,,,,575451.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_1.5x_H5,,,,,,,,7.515176613632893,,GRAND_UNIFIED.csv,,,,,,,296136.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_1.5x_H5,,,,,,,,1.0678068068017177,,GRAND_UNIFIED.csv,,,,,,,264462.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_1.5x_H10,,,,,,,,2.481634425101658,,GRAND_UNIFIED.csv,,,,,,,568861.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_1.5x_H10,,,,,,,,1.083903412837259,,GRAND_UNIFIED.csv,,,,,,,292363.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_1.5x_H10,,,,,,,,1.4902432189734585,,GRAND_UNIFIED.csv,,,,,,,261832.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_1.5x_H20,,,,,,,,2.777470553130333,,GRAND_UNIFIED.csv,,,,,,,556845.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_1.5x_H20,,,,,,,,1.5845874425647437,,GRAND_UNIFIED.csv,,,,,,,285429.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_1.5x_H20,,,,,,,,1.5646132551981622,,GRAND_UNIFIED.csv,,,,,,,257041.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_2.0x_H1,,,,,,,,1.0080010513219662,,GRAND_UNIFIED.csv,,,,,,,261063.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_2.0x_H1,,,,,,,,2.4310119059702813,,GRAND_UNIFIED.csv,,,,,,,137029.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_2.0x_H1,,,,,,,,1.00574160215353,,GRAND_UNIFIED.csv,,,,,,,116412.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_2.0x_H3,,,,,,,,1.0368077639197215,,GRAND_UNIFIED.csv,,,,,,,260085.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_2.0x_H3,,,,,,,,4.161896660088048,,GRAND_UNIFIED.csv,,,,,,,136688.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_2.0x_H3,,,,,,,,1.0240750700281502,,GRAND_UNIFIED.csv,,,,,,,115813.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_2.0x_H5,,,,,,,,1.0531119097144608,,GRAND_UNIFIED.csv,,,,,,,259066.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_2.0x_H5,,,,,,,,4.561555821228151,,GRAND_UNIFIED.csv,,,,,,,136276.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_2.0x_H5,,,,,,,,1.035594891461097,,GRAND_UNIFIED.csv,,,,,,,115242.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_2.0x_H10,,,,,,,,1.7634412803748367,,GRAND_UNIFIED.csv,,,,,,,256119.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_2.0x_H10,,,,,,,,1.042514222716058,,GRAND_UNIFIED.csv,,,,,,,134605.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_2.0x_H10,,,,,,,,1.4494525356157195,,GRAND_UNIFIED.csv,,,,,,,114064.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_2.0x_H20,,,,,,,,2.064517975323177,,GRAND_UNIFIED.csv,,,,,,,250907.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_2.0x_H20,,,,,,,,1.4864652218000494,,GRAND_UNIFIED.csv,,,,,,,131606.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_2.0x_H20,,,,,,,,1.4639530162715444,,GRAND_UNIFIED.csv,,,,,,,112006.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_3.0x_H1,,,,,,,,5.873005898020694,,GRAND_UNIFIED.csv,,,,,,,83762.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_3.0x_H1,,,,,,,,2.276764519948577,,GRAND_UNIFIED.csv,,,,,,,45729.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_3.0x_H1,,,,,,,,7.592448481439928,,GRAND_UNIFIED.csv,,,,,,,35037.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_3.0x_H3,,,,,,,,4.045909141510897,,GRAND_UNIFIED.csv,,,,,,,83409.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_3.0x_H3,,,,,,,,0.6604137031251699,,GRAND_UNIFIED.csv,,,,,,,45597.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_3.0x_H3,,,,,,,,5.728496129474233,,GRAND_UNIFIED.csv,,,,,,,34837.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_3.0x_H5,,,,,,,,5.102299207072591,,GRAND_UNIFIED.csv,,,,,,,83067.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_3.0x_H5,,,,,,,,1.1519416673940333,,GRAND_UNIFIED.csv,,,,,,,45444.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_3.0x_H5,,,,,,,,6.318394148534918,,GRAND_UNIFIED.csv,,,,,,,34667.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_3.0x_H10,,,,,,,,5.531176959239379,,GRAND_UNIFIED.csv,,,,,,,82139.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_3.0x_H10,,,,,,,,1.3217674056857278,,GRAND_UNIFIED.csv,,,,,,,44903.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_3.0x_H10,,,,,,,,6.795620304565978,,GRAND_UNIFIED.csv,,,,,,,34307.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_3.0x_H20,,,,,,,,1.0777312316099426,,GRAND_UNIFIED.csv,,,,,,,80482.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_3.0x_H20,,,,,,,,1.01623135428087,,GRAND_UNIFIED.csv,,,,,,,43934.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_3.0x_H20,,,,,,,,7.601303819744215,,GRAND_UNIFIED.csv,,,,,,,33680.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_5.0x_H1,,,,,,,,1.592591973659489,,GRAND_UNIFIED.csv,,,,,,,3556.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_5.0x_H1,,,,,,,,-1.893727037228187,,GRAND_UNIFIED.csv,,,,,,,1706.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn5_5.0x_H1,,,,,,,,2.76032394321934,,GRAND_UNIFIED.csv,,,,,,,1464.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_5.0x_H3,,,,,,,,2.348382213187272,,GRAND_UNIFIED.csv,,,,,,,3541.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_5.0x_H3,,,,,,,,-0.3351666060788515,,GRAND_UNIFIED.csv,,,,,,,1704.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn5_5.0x_H3,,,,,,,,2.5709504262707217,,GRAND_UNIFIED.csv,,,,,,,1454.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_5.0x_H5,,,,,,,,3.0960938020388005,,GRAND_UNIFIED.csv,,,,,,,3520.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_5.0x_H5,,,,,,,,0.2235872995559391,,GRAND_UNIFIED.csv,,,,,,,1696.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_5.0x_H5,,,,,,,,3.064473267628454,,GRAND_UNIFIED.csv,,,,,,,1443.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_5.0x_H10,,,,,,,,2.6362539411608945,,GRAND_UNIFIED.csv,,,,,,,3468.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp5_5.0x_H10,,,,,,,,-0.0299858135315592,,GRAND_UNIFIED.csv,,,,,,,1676.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn5_5.0x_H10,,,,,,,,2.065904635251817,,GRAND_UNIFIED.csv,,,,,,,1417.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol5_5.0x_H20,,,,,,,,3.1236694736035044,,GRAND_UNIFIED.csv,,,,,,,3353.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp5_5.0x_H20,,,,,,,,0.5016045495321477,,GRAND_UNIFIED.csv,,,,,,,1617.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn5_5.0x_H20,,,,,,,,2.535981188865269,,GRAND_UNIFIED.csv,,,,,,,1374.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
LowVol5_Q25_H1,,,,,,,,6.68327704204511,,GRAND_UNIFIED.csv,,,,,,,1077932.0,True,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q25_H5,,,,,,,,1.1991148104102392,,GRAND_UNIFIED.csv,,,,,,,1069888.0,False,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q25_H10,,,,,,,,1.458730256491769,,GRAND_UNIFIED.csv,,,,,,,1059827.0,False,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q25_H20,,,,,,,,2.9319235229730096,,GRAND_UNIFIED.csv,,,,,,,1034653.0,False,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q10_H1,,,,,,,,3.3586530240920407,,GRAND_UNIFIED.csv,,,,,,,431258.0,True,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q10_H5,,,,,,,,1.072265026032294,,GRAND_UNIFIED.csv,,,,,,,427990.0,False,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q10_H10,,,,,,,,1.1714828644757416,,GRAND_UNIFIED.csv,,,,,,,423810.0,False,,,,,,,,,,,,,,,,MASS,,
LowVol5_Q10_H20,,,,,,,,2.560332415627505,,GRAND_UNIFIED.csv,,,,,,,413371.0,False,,,,,,,,,,,,,,,,MASS,,
HighVol10_1.5x_H1,,,,,,,,1.0121995851875645,,GRAND_UNIFIED.csv,,,,,,,602706.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_1.5x_H1,,,,,,,,2.629212156594663,,GRAND_UNIFIED.csv,,,,,,,309328.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_1.5x_H1,,,,,,,,1.0092960998697944,,GRAND_UNIFIED.csv,,,,,,,279182.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_1.5x_H3,,,,,,,,1.4110736996492392,,GRAND_UNIFIED.csv,,,,,,,599984.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_1.5x_H3,,,,,,,,6.806732624300673,,GRAND_UNIFIED.csv,,,,,,,308329.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_1.5x_H3,,,,,,,,1.0517165827909285,,GRAND_UNIFIED.csv,,,,,,,277542.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_1.5x_H5,,,,,,,,1.7157090369456212,,GRAND_UNIFIED.csv,,,,,,,597180.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_1.5x_H5,,,,,,,,1.0455682812196312,,GRAND_UNIFIED.csv,,,,,,,307255.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_1.5x_H5,,,,,,,,1.071376183154357,,GRAND_UNIFIED.csv,,,,,,,275894.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_1.5x_H10,,,,,,,,2.300184209188998,,GRAND_UNIFIED.csv,,,,,,,589771.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_1.5x_H10,,,,,,,,1.47469554856017,,GRAND_UNIFIED.csv,,,,,,,302960.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_1.5x_H10,,,,,,,,1.1248857410056745,,GRAND_UNIFIED.csv,,,,,,,272979.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_1.5x_H20,,,,,,,,2.7277556218654,,GRAND_UNIFIED.csv,,,,,,,577918.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_1.5x_H20,,,,,,,,1.8786400183182068,,GRAND_UNIFIED.csv,,,,,,,296079.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_1.5x_H20,,,,,,,,1.358917568330057,,GRAND_UNIFIED.csv,,,,,,,268245.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_2.0x_H1,,,,,,,,1.0084729612423966,,GRAND_UNIFIED.csv,,,,,,,305241.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_2.0x_H1,,,,,,,,2.471210658722617,,GRAND_UNIFIED.csv,,,,,,,159870.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_2.0x_H1,,,,,,,,1.0060214609113256,,GRAND_UNIFIED.csv,,,,,,,137675.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_2.0x_H3,,,,,,,,1.3965386643716522,,GRAND_UNIFIED.csv,,,,,,,303978.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_2.0x_H3,,,,,,,,4.671196832910244,,GRAND_UNIFIED.csv,,,,,,,159398.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_2.0x_H3,,,,,,,,1.0328552522514245,,GRAND_UNIFIED.csv,,,,,,,136924.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_2.0x_H5,,,,,,,,1.5243950362630374,,GRAND_UNIFIED.csv,,,,,,,302697.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_2.0x_H5,,,,,,,,4.588938128238462,,GRAND_UNIFIED.csv,,,,,,,158893.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_2.0x_H5,,,,,,,,1.0446086280420108,,GRAND_UNIFIED.csv,,,,,,,136191.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_2.0x_H10,,,,,,,,1.7745973498926144,,GRAND_UNIFIED.csv,,,,,,,299033.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_2.0x_H10,,,,,,,,5.405512932692033,,GRAND_UNIFIED.csv,,,,,,,156800.0,True,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_2.0x_H10,,,,,,,,1.069098087801747,,GRAND_UNIFIED.csv,,,,,,,134732.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_2.0x_H20,,,,,,,,2.217837702483076,,GRAND_UNIFIED.csv,,,,,,,293248.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_2.0x_H20,,,,,,,,1.152216328431689,,GRAND_UNIFIED.csv,,,,,,,153419.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_2.0x_H20,,,,,,,,1.1909012351408896,,GRAND_UNIFIED.csv,,,,,,,132465.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_3.0x_H1,,,,,,,,5.302365862904671,,GRAND_UNIFIED.csv,,,,,,,124753.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp10_3.0x_H1,,,,,,,,2.07231949816181,,GRAND_UNIFIED.csv,,,,,,,67358.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_3.0x_H1,,,,,,,,4.873166212067549,,GRAND_UNIFIED.csv,,,,,,,53909.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_3.0x_H3,,,,,,,,5.198492506731505,,GRAND_UNIFIED.csv,,,,,,,124210.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp10_3.0x_H3,,,,,,,,1.5250767291777516,,GRAND_UNIFIED.csv,,,,,,,67159.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_3.0x_H3,,,,,,,,5.663371885347667,,GRAND_UNIFIED.csv,,,,,,,53586.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_3.0x_H5,,,,,,,,6.447310297622268,,GRAND_UNIFIED.csv,,,,,,,123673.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp10_3.0x_H5,,,,,,,,1.9942401403696668,,GRAND_UNIFIED.csv,,,,,,,66944.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_3.0x_H5,,,,,,,,6.758533225438245,,GRAND_UNIFIED.csv,,,,,,,53286.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_3.0x_H10,,,,,,,,6.155616766765116,,GRAND_UNIFIED.csv,,,,,,,122209.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp10_3.0x_H10,,,,,,,,1.940303390024262,,GRAND_UNIFIED.csv,,,,,,,66102.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_3.0x_H10,,,,,,,,7.33357064907044,,GRAND_UNIFIED.csv,,,,,,,52715.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_3.0x_H20,,,,,,,,1.140614268382567,,GRAND_UNIFIED.csv,,,,,,,119858.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_3.0x_H20,,,,,,,,1.048296267652423,,GRAND_UNIFIED.csv,,,,,,,64713.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_3.0x_H20,,,,,,,,9.539776552036797,,GRAND_UNIFIED.csv,,,,,,,51825.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_5.0x_H1,,,,,,,,4.830603877395388,,GRAND_UNIFIED.csv,,,,,,,41259.0,True,,,,,,,,,,,,,,,VOLUME_PREDICTS,MASS,,
HighVolUp10_5.0x_H1,,,,,,,,1.6159410837165693,,GRAND_UNIFIED.csv,,,,,,,23449.0,False,,,,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,,
HighVolDn10_5.0x_H1,,,,,,,,6.0555835982058746,,GRAND_UNIFIED.csv,,,,,,,16454.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_5.0x_H3,,,,,,,,1.8926857884126145,,GRAND_UNIFIED.csv,,,,,,,41079.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_5.0x_H3,,,,,,,,-0.7025354721135589,,GRAND_UNIFIED.csv,,,,,,,23374.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn10_5.0x_H3,,,,,,,,3.7636159829033824,,GRAND_UNIFIED.csv,,,,,,,16362.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_5.0x_H5,,,,,,,,2.4566754395607746,,GRAND_UNIFIED.csv,,,,,,,40874.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_5.0x_H5,,,,,,,,-0.7020685530578441,,GRAND_UNIFIED.csv,,,,,,,23278.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn10_5.0x_H5,,,,,,,,4.409244496116312,,GRAND_UNIFIED.csv,,,,,,,16263.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVol10_5.0x_H10,,,,,,,,1.560701891078541,,GRAND_UNIFIED.csv,,,,,,,40356.0,False,,,,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,,
HighVolUp10_5.0x_H10,,,,,,,,-0.7627249476592101,,GRAND_UNIFIED.csv,,,,,,,22975.0,False,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
HighVolDn10_5.0x_H10,,,,,,,,3.708205140307809,,GRAND_UNIFIED.csv,,,,,,,16059.0,True,,,,,,,,,,,,,,,VOL_REVERSAL,MASS,,
