ticker,strategy,num_signals,gross_return,net_return,transaction_cost
DJCO,RSI_Reversal,26,-0.007915587777763492,-0.010915587777763493,0.003
DJD,RSI_Reversal,25,0.007628266568344997,-0.00037173343165500337,0.008
DJIA,RSI_Reversal,35,0.016514968571785957,0.008514968571785957,0.008
DJP,RSI_Reversal,28,0.005699204731115368,-0.002300795268884632,0.008
DJT,RSI_Reversal,101,-0.014199734821523011,-0.015199734821523012,0.001
DK,RSI_Reversal,76,0.01437815035844229,0.01137815035844229,0.003
DKL,RSI_Reversal,52,0.012628822068986927,0.004628822068986927,0.008
DKNG,RSI_Reversal,68,0.004774316492776981,0.0037743164927769813,0.001
DKS,RSI_Reversal,37,0.009687740922973913,0.008687740922973912,0.001
DLB,RSI_Reversal,39,0.012971677176252746,0.009971677176252747,0.003
DLLL,RSI_Reversal,25,0.08844571017732904,0.08044571017732904,0.008
DLN,RSI_Reversal,25,0.013460268147469225,0.010460268147469226,0.003
DLO,RSI_Reversal,84,-0.015137128610820233,-0.018137128610820234,0.003
DLR,RSI_Reversal,44,0.008609110898290789,0.007609110898290789,0.001
DLS,RSI_Reversal,32,0.004522444543609387,-0.003477555456390613,0.008
DLTR,RSI_Reversal,79,0.010901997944450447,0.009901997944450448,0.001
DLX,RSI_Reversal,50,0.0019424185614878042,-0.006057581438512196,0.008
DLY,RSI_Reversal,63,0.0013241588285271282,-0.006675841171472872,0.008
DMAC,RSI_Reversal,40,0.02020421851765053,0.01220421851765053,0.008
DMBS,RSI_Reversal,44,-0.0014727640944545782,-0.009472764094454578,0.008
DMLP,RSI_Reversal,58,0.013427986595307024,0.005427986595307023,0.008
DMRC,RSI_Reversal,103,-0.03740869803210089,-0.04540869803210089,0.008
DMXF,RSI_Reversal,31,0.01407401825766324,0.00607401825766324,0.008
DNA,RSI_Reversal,90,-0.02011891091647379,-0.02811891091647379,0.008
DNLI,RSI_Reversal,73,-0.0064066512023935205,-0.00940665120239352,0.003
DNOW,RSI_Reversal,61,0.028068925035932335,0.025068925035932336,0.003
DNP,RSI_Reversal,41,0.009379048785277143,0.0013790487852771427,0.008
DNTH,RSI_Reversal,39,0.021767106256963705,0.018767106256963706,0.003
DOC,RSI_Reversal,46,-0.0012368762315931518,-0.002236876231593152,0.001
DOCN,RSI_Reversal,43,0.02574392039403159,0.02274392039403159,0.003
DOCS,RSI_Reversal,60,0.02155689515782342,0.02055689515782342,0.001
DOCU,RSI_Reversal,76,0.007682762340357551,0.006682762340357551,0.001
DOG,RSI_Reversal,88,0.0027462353281703694,-0.00025376467182963063,0.003
DOL,RSI_Reversal,24,0.02030027220168883,0.01230027220168883,0.008
DOLE,RSI_Reversal,45,-0.016476661056948953,-0.019476661056948952,0.003
DOMO,RSI_Reversal,79,-0.0027185000804792183,-0.005718500080479218,0.003
DON,RSI_Reversal,31,0.005649001826686247,-0.002350998173313753,0.008
DOO,RSI_Reversal,56,-0.007359405984754002,-0.010359405984754003,0.003
DORM,RSI_Reversal,43,0.011912610105462632,0.008912610105462633,0.003
DOV,RSI_Reversal,52,0.007564150772662389,0.006564150772662389,0.001
DOW,RSI_Reversal,82,-0.000631102830640391,-0.001631102830640391,0.001
DOX,RSI_Reversal,62,0.0034182725432778654,0.0004182725432778653,0.003
DPG,RSI_Reversal,29,0.022182859016432386,0.014182859016432386,0.008
DPRO,RSI_Reversal,89,0.021484123909063207,0.013484123909063207,0.008
DPST,RSI_Reversal,66,0.02496412619442431,0.02196412619442431,0.003
DPZ,RSI_Reversal,48,0.0008368981666567141,-0.0001631018333432859,0.001
DQ,RSI_Reversal,71,0.0033983743382068215,0.00039837433820682144,0.003
DRD,RSI_Reversal,40,0.048856367031463954,0.04585636703146395,0.003
DRH,RSI_Reversal,43,0.0055248135636189995,0.0025248135636189994,0.003
DRI,RSI_Reversal,52,0.012366336744621216,0.011366336744621217,0.001
DRIP,RSI_Reversal,75,0.03358676166866078,0.03058676166866078,0.003
DRIV,RSI_Reversal,29,0.024177664690256333,0.016177664690256333,0.008
DRN,RSI_Reversal,33,0.020261362119414438,0.012261362119414438,0.008
DRS,RSI_Reversal,52,-0.005477750508790174,-0.008477750508790174,0.003
DRV,RSI_Reversal,61,0.0007542833552327616,-0.007245716644767239,0.008
DRVN,RSI_Reversal,53,0.005513198154296295,0.002513198154296295,0.003
DSGN,RSI_Reversal,34,0.10752900653865206,0.09952900653865207,0.008
DSGR,RSI_Reversal,74,0.005224908661645984,-0.002775091338354016,0.008
DSGX,RSI_Reversal,59,-0.0022562972527285824,-0.005256297252728583,0.003
DSI,RSI_Reversal,21,0.016587582200986578,0.013587582200986579,0.003
DSL,RSI_Reversal,59,-8.541589115624042e-05,-0.008085415891156241,0.008
DSM,RSI_Reversal,52,0.0065325837153395825,-0.0014674162846604177,0.008
DSP,RSI_Reversal,55,-0.008252784215853393,-0.016252784215853393,0.008
DSTL,RSI_Reversal,27,0.008283124255027323,0.0002831242550273231,0.008
DSU,RSI_Reversal,23,0.010455371098970266,0.0024553710989702656,0.008
DT,RSI_Reversal,54,-0.00040587393850215355,-0.0014058739385021536,0.001
DTCR,RSI_Reversal,41,0.006961846401268261,0.003961846401268261,0.003
DTD,RSI_Reversal,25,0.011177278882318564,0.003177278882318564,0.008
DTE,RSI_Reversal,42,0.007994565881226838,0.006994565881226838,0.001
DTH,RSI_Reversal,25,0.017233102238347394,0.009233102238347394,0.008
DTM,RSI_Reversal,19,0.035032163481624724,0.03203216348162472,0.003
DUHP,RSI_Reversal,29,0.015896191111287036,0.012896191111287036,0.003
DUK,RSI_Reversal,37,0.0069223895006577585,0.005922389500657758,0.001
DUOL,RSI_Reversal,100,-0.01677792798305437,-0.01777792798305437,0.001
DUOT,RSI_Reversal,43,0.06997348740259776,0.06197348740259776,0.008
DUSL,RSI_Reversal,30,0.04406533392808941,0.03606533392808941,0.008
DUST,RSI_Reversal,144,-0.014882005478727992,-0.015882005478727992,0.001
DV,RSI_Reversal,94,-0.0074606951019882415,-0.010460695101988242,0.003
DVA,RSI_Reversal,37,0.016227990976430517,0.013227990976430518,0.003
DVAX,RSI_Reversal,58,0.0004970934486447475,-0.0025029065513552523,0.003
DVN,RSI_Reversal,78,0.007331034370560713,0.006331034370560713,0.001
DVY,RSI_Reversal,23,0.006803389184087458,0.003803389184087458,0.003
DVYE,RSI_Reversal,36,0.009387798790717106,0.0013877987907171055,0.008
DWAS,RSI_Reversal,36,-0.0020908088404490155,-0.010090808840449016,0.008
DX,RSI_Reversal,29,-0.0025821457010721995,-0.0055821457010722,0.003
DXC,RSI_Reversal,44,0.01724497701999042,0.014244977019990421,0.003
DXCM,RSI_Reversal,63,0.023191577250430404,0.022191577250430403,0.001
DXD,RSI_Reversal,87,0.007891548697951412,0.004891548697951412,0.003
DXJ,RSI_Reversal,19,0.025720452663252596,0.022720452663252597,0.003
DXPE,RSI_Reversal,45,0.031139190748887813,0.028139190748887814,0.003
DXUV,RSI_Reversal,27,0.0033023821782294607,-0.00469761782177054,0.008
DY,RSI_Reversal,18,0.00538759366387398,0.00438759366387398,0.001
DYN,RSI_Reversal,70,0.01995870817634293,0.01695870817634293,0.003
DYNF,RSI_Reversal,18,0.018746014958292954,0.017746014958292953,0.001
E,RSI_Reversal,35,0.015375940574830823,0.007375940574830823,0.008
EA,RSI_Reversal,64,0.004877993200330631,0.003877993200330631,0.001
EAD,RSI_Reversal,42,0.005753776446215147,-0.0022462235537848534,0.008
EAF,RSI_Reversal,86,-0.00011772328622710514,-0.008117723286227105,0.008
EAGG,RSI_Reversal,50,-0.001221224384140811,-0.004221224384140811,0.003
EAGL,RSI_Reversal,18,0.023029141398343042,0.015029141398343042,0.008
EARN,RSI_Reversal,57,-0.004578304663909167,-0.012578304663909167,0.008
EAT,RSI_Reversal,50,0.011608550878765288,0.010608550878765288,0.001
EBAY,RSI_Reversal,29,0.010003941982140652,0.009003941982140651,0.001
EBC,RSI_Reversal,35,0.01904663428183787,0.01604663428183787,0.003
EBF,RSI_Reversal,40,0.009489492785134612,0.001489492785134612,0.008
EBND,RSI_Reversal,54,0.000688010753880413,-0.007311989246119587,0.008
EBS,RSI_Reversal,78,0.012020913969028308,0.004020913969028308,0.008
EC,RSI_Reversal,72,0.0064562168275595945,0.0034562168275595944,0.003
ECAT,RSI_Reversal,34,0.013996723235903638,0.005996723235903638,0.008
ECC,RSI_Reversal,85,0.016465293183432362,0.013465293183432363,0.003
ECG,RSI_Reversal,16,-0.06942130625429173,-0.07242130625429173,0.003
ECL,RSI_Reversal,33,0.008121012082550554,0.0071210120825505535,0.001
ECO,RSI_Reversal,49,-0.012340466195717851,-0.020340466195717853,0.008
ECPG,RSI_Reversal,36,0.008690230932955496,0.005690230932955496,0.003
ECVT,RSI_Reversal,61,0.023715312668799688,0.02071531266879969,0.003
ED,RSI_Reversal,61,0.002467927746935709,0.001467927746935709,0.001
EDC,RSI_Reversal,28,0.04102554304276323,0.03302554304276323,0.008
EDD,RSI_Reversal,54,0.0038080474268494587,-0.0041919525731505414,0.008
EDGF,RSI_Reversal,34,0.0005504493857774804,-0.007449550614222519,0.008
EDIV,RSI_Reversal,24,0.013082954584486217,0.005082954584486217,0.008
EDN,RSI_Reversal,56,0.008281850441608531,0.00028185044160853115,0.008
EDU,RSI_Reversal,81,0.01011836429768472,0.00711836429768472,0.003
EDV,RSI_Reversal,61,-0.001942392439310562,-0.004942392439310562,0.003
EDZ,RSI_Reversal,102,-0.00018878101145125014,-0.00818878101145125,0.008
EE,RSI_Reversal,33,0.0033403605603326172,-0.0046596394396673825,0.008
EEFT,RSI_Reversal,46,0.012714212484062515,0.009714212484062516,0.003
EELV,RSI_Reversal,33,0.006581862352463957,-0.0014181376475360429,0.008
EEM,RSI_Reversal,24,0.015225095291908273,0.014225095291908272,0.001
EEMA,RSI_Reversal,27,0.01865051404158594,0.01065051404158594,0.008
EEMS,RSI_Reversal,31,0.008991041493358321,0.000991041493358321,0.008
EETH,RSI_Reversal,49,0.022016458445775714,0.014016458445775714,0.008
EFA,RSI_Reversal,28,0.014800336792133014,0.013800336792133015,0.001
EFAA,RSI_Reversal,24,0.011319193299251268,0.0033191932992512677,0.008
EFAX,RSI_Reversal,25,0.01282637813429533,0.004826378134295329,0.008
EFC,RSI_Reversal,37,0.011551493966392906,0.008551493966392907,0.003
EFIV,RSI_Reversal,19,0.02604569739199213,0.01804569739199213,0.008
EFR,RSI_Reversal,72,-0.0056174070608759836,-0.013617407060875983,0.008
EFSC,RSI_Reversal,48,0.012517576135727971,0.00951757613572797,0.003
EFT,RSI_Reversal,77,-0.0031372408965841827,-0.011137240896584183,0.008
EFX,RSI_Reversal,67,0.010267421743372123,0.009267421743372122,0.001
EFXT,RSI_Reversal,27,0.0041476287852269264,-0.0038523712147730737,0.008
EG,RSI_Reversal,38,0.021789507277995078,0.020789507277995077,0.001
EGAN,RSI_Reversal,61,-0.010199250913712385,-0.018199250913712384,0.008
EGBN,RSI_Reversal,101,0.008746500873041381,0.0007465008730413811,0.008
EGO,RSI_Reversal,17,0.07130337407994268,0.06830337407994268,0.003
EGP,RSI_Reversal,34,0.007410066332108785,0.004410066332108785,0.003
EH,RSI_Reversal,67,-0.0026988526315379516,-0.005698852631537951,0.003
EHAB,RSI_Reversal,75,-0.009624279775455154,-0.017624279775455155,0.008
