ticker,strategy,num_signals,gross_return,net_return,transaction_cost
MTDR,Low_Vol_Anomaly,92,-0.02685067494636282,-0.02985067494636282,0.003
MTG,Low_Vol_Anomaly,92,-0.0049386656346529,-0.0079386656346529,0.003
MTH,Low_Vol_Anomaly,92,-0.029797330984855104,-0.03279733098485511,0.003
MTN,Low_Vol_Anomaly,92,-0.03104389616440532,-0.03204389616440532,0.001
MTRN,Low_Vol_Anomaly,92,0.03146080184554089,0.02846080184554089,0.003
MTRX,Low_Vol_Anomaly,92,0.05184986344424963,0.04384986344424963,0.008
MTSI,Low_Vol_Anomaly,92,-0.0030531682029595886,-0.004053168202959589,0.001
MTUS,Low_Vol_Anomaly,92,0.033093960244523615,0.025093960244523615,0.008
MTW,Low_Vol_Anomaly,92,-0.02796110940525081,-0.03596110940525081,0.008
MTX,Low_Vol_Anomaly,92,-0.015806587967392403,-0.023806587967392403,0.008
MTZ,Low_Vol_Anomaly,92,0.056999337181646945,0.055999337181646944,0.001
MU,Low_Vol_Anomaly,92,0.05093053525558696,0.04993053525558696,0.001
MUA,Low_Vol_Anomaly,92,0.02966762462624391,0.02166762462624391,0.008
MUB,Low_Vol_Anomaly,92,0.0013287740547769172,0.00032877405477691715,0.001
MUC,Low_Vol_Anomaly,92,-0.009186499304314278,-0.017186499304314276,0.008
MUD,Low_Vol_Anomaly,51,-0.030693134223341852,-0.03369313422334185,0.003
MUFG,Low_Vol_Anomaly,92,0.020977665263783096,0.017977665263783096,0.003
MUJ,Low_Vol_Anomaly,92,-0.006155173762750814,-0.014155173762750814,0.008
MULL,Low_Vol_Anomaly,47,0.07989961554926042,0.07689961554926042,0.003
MUNI,Low_Vol_Anomaly,92,0.0014823709343844934,-0.0015176290656155067,0.003
MUR,Low_Vol_Anomaly,92,-0.030035638068878014,-0.033035638068878014,0.003
MUSA,Low_Vol_Anomaly,92,0.02634545339454967,0.02334545339454967,0.003
MUSI,Low_Vol_Anomaly,92,-0.002151385046764442,-0.010151385046764442,0.008
MUST,Low_Vol_Anomaly,92,0.0023797942510039413,-0.005620205748996059,0.008
MUU,Low_Vol_Anomaly,52,0.05096298922896256,0.047962989228962555,0.003
MUX,Low_Vol_Anomaly,92,0.02582841128093253,0.02282841128093253,0.003
MVBF,Low_Vol_Anomaly,92,0.02488919327483215,0.01688919327483215,0.008
MVF,Low_Vol_Anomaly,92,-0.006700077783661219,-0.014700077783661218,0.008
MVLL,Low_Vol_Anomaly,32,-0.11746512902876406,-0.12046512902876406,0.003
MWA,Low_Vol_Anomaly,92,0.04436408658757273,0.04136408658757273,0.003
MXF,Low_Vol_Anomaly,92,-0.012334063762248071,-0.02033406376224807,0.008
MXL,Low_Vol_Anomaly,92,0.005835649184616977,0.002835649184616977,0.003
MYCF,Low_Vol_Anomaly,54,-0.0001762156225871322,-0.008176215622587132,0.008
MYD,Low_Vol_Anomaly,92,0.015808745807710384,0.007808745807710384,0.008
MYE,Low_Vol_Anomaly,92,0.0014030992431875227,-0.006596900756812477,0.008
MYGN,Low_Vol_Anomaly,92,0.04208760802151408,0.03408760802151408,0.008
MYI,Low_Vol_Anomaly,92,-0.013299808430668808,-0.02129980843066881,0.008
MYN,Low_Vol_Anomaly,92,-0.0018892420067061803,-0.00988924200670618,0.008
MYRG,Low_Vol_Anomaly,92,0.03901676023510949,0.03601676023510949,0.003
MZTI,Low_Vol_Anomaly,92,0.012731814287975351,0.00973181428797535,0.003
NABL,Low_Vol_Anomaly,92,-0.029048424050631082,-0.03704842405063108,0.008
NAC,Low_Vol_Anomaly,92,-0.004812129715389949,-0.012812129715389949,0.008
NAD,Low_Vol_Anomaly,92,-0.008065002443926291,-0.011065002443926292,0.003
NAGE,Low_Vol_Anomaly,92,0.18200505355563565,0.17400505355563564,0.008
NAIL,Low_Vol_Anomaly,92,-0.08753364852252477,-0.09053364852252477,0.003
NAMS,Low_Vol_Anomaly,92,0.04791642384409634,0.04491642384409634,0.003
NANR,Low_Vol_Anomaly,92,0.01601502571840479,0.008015025718404789,0.008
NATH,Low_Vol_Anomaly,92,0.024785449504289906,0.016785449504289906,0.008
NATL,Low_Vol_Anomaly,92,-0.01607085519004352,-0.01907085519004352,0.003
NATR,Low_Vol_Anomaly,92,0.018355161831325163,0.010355161831325163,0.008
NAVI,Low_Vol_Anomaly,92,-0.04047076800395193,-0.043470768003951936,0.003
NB,Low_Vol_Anomaly,92,0.08706841839864124,0.08406841839864124,0.003
NBB,Low_Vol_Anomaly,92,-0.0019255807043827688,-0.009925580704382769,0.008
NBBK,Low_Vol_Anomaly,91,0.042548377372689086,0.034548377372689086,0.008
NBCM,Low_Vol_Anomaly,92,0.014606367562668063,0.006606367562668063,0.008
NBH,Low_Vol_Anomaly,92,-0.0045930996853065014,-0.012593099685306502,0.008
NBHC,Low_Vol_Anomaly,92,0.016349200446206868,0.013349200446206869,0.003
NBIS,Low_Vol_Anomaly,50,0.1784114277750173,0.1774114277750173,0.001
NBIX,Low_Vol_Anomaly,92,-0.017554595789457984,-0.018554595789457985,0.001
NBN,Low_Vol_Anomaly,92,0.0003139715391824642,-0.007686028460817536,0.008
NBR,Low_Vol_Anomaly,92,-0.009990726606171268,-0.012990726606171267,0.003
