category,strategy,avg_return,n,t_stat,significant
ROC,ROC10_Up10_H5,0.002586791958500147,372121,6.991492752440513,True
ROC,ROC10_Dn10_H5,0.23539803649892146,394593,1.379900407048292,False
ROC,ROC10_Up10_H10,0.16131561088227656,364517,1.3278565805427653,False
ROC,ROC10_Dn10_H10,0.25273027643534407,392621,2.187985048338281,False
ROC,ROC10_Up20_H1,-0.00040388910231035674,145319,-1.0890554386289144,False
ROC,ROC10_Dn20_H1,0.48871153502854614,129980,1.0163760074949864,False
ROC,ROC10_Up20_H5,0.00024709534894838946,144352,0.314257120298756,False
ROC,ROC10_Dn20_H5,0.7004604233102921,128815,1.3404418163290106,False
ROC,ROC10_Up20_H10,0.4036144538784199,141606,1.2906464117431142,False
ROC,ROC10_Dn20_H10,0.7343937721985412,128105,2.0745270928069472,False
ROC,ROC10_Up30_H1,-0.0014912223828633096,74829,-2.3285882258962247,False
ROC,ROC10_Dn30_H1,1.2835316715503498,49252,1.0114766445572634,False
ROC,ROC10_Up30_H5,-0.004077884820107401,74323,-3.0769651361073995,True
ROC,ROC10_Dn30_H5,1.8261285892880665,48750,1.322532374411808,False
ROC,ROC10_Up30_H10,0.7729746766520241,73069,1.2754367301672587,False
ROC,ROC10_Dn30_H10,1.551771176909003,48471,1.7833770986975466,False
ROC,ROC20_Up10_H1,0.0001860254473746895,546701,1.6950333782836309,False
ROC,ROC20_Dn10_H1,0.0034020049835884253,576444,10.638581757080386,True
ROC,ROC20_Up10_H5,0.06118752593335156,540380,1.4746655255291607,False
ROC,ROC20_Dn10_H5,0.1206921705228434,572422,1.1053929619788347,False
ROC,ROC20_Up10_H10,0.09415903352841119,534164,1.851645963035094,False
ROC,ROC20_Dn10_H10,0.15091998201904644,566999,1.976184541537444,False
ROC,ROC20_Up20_H1,-2.8129247419862924e-06,243921,-0.01291072507008244,False
ROC,ROC20_Dn20_H1,0.005790479643683607,236723,7.703018019064686,True
ROC,ROC20_Up20_H5,0.13394762266088736,241497,1.4427170826341507,False
ROC,ROC20_Dn20_H5,0.284128122249244,234768,1.0672725362536901,False
ROC,ROC20_Up20_H10,0.20388761486810802,238894,1.7931726629057467,False
ROC,ROC20_Dn20_H10,0.35110721644787807,232257,1.8832649319140926,False
ROC,ROC20_Up30_H1,-0.0002400649962885403,136444,-0.6892757511267272,False
ROC,ROC20_Dn30_H1,0.008763468309254539,107631,5.456829170580925,True
ROC,ROC20_Up30_H5,0.23717042875944705,135260,1.4307581355815626,False
ROC,ROC20_Dn30_H5,0.6111843020698686,106669,1.0431180977751926,False
ROC,ROC20_Up30_H10,0.3581112804822176,133873,1.7649817354484671,False
ROC,ROC20_Dn30_H10,0.751256239382587,105454,1.8296122884357933,False
ROC,ROC50_Up10_H1,0.00038826319395622355,803075,4.711526806156948,True
ROC,ROC50_Dn10_H1,0.08208247158333723,783056,1.0284145526766788,False
ROC,ROC50_Up10_H5,0.002696817210401058,797282,16.233720271972626,True
ROC,ROC50_Dn10_H5,0.1833900689813433,774273,1.948302139946832,False
ROC,ROC50_Up10_H10,0.006091345650775135,789618,25.50862454173137,True
