date,VIX,VIX3M,VIX9D,VXX,UVXY,SVXY,VIXY,GSPC,DJI,IXIC,RUT,SPY,QQQ,IWM,DIA,MDY,IVV,VTI,VOO,XLF,XLK,XLV,XLE,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,IEF,SHY,IEI,TIP,LQD,HYG,AGG,BND,GOVT,MUB,EMB,TNX,TYX,FVX,IRX,GLD,IAU,SLV,USO,UNG,DBA,DBC,PDBC,GSG,WEAT,CORN,SOYB,GC,SI,CL,NG,ZC,ZW,ZS,HG,EFA,EEM,VGK,VWO,IEMG,FXI,EWJ,EWG,EWU,INDA,EWZ,EWY,EWT,EWH,EWA,EWC,UUP,UDN,FXE,FXY,FXB,FXA,FXC,TQQQ,SQQQ,UPRO,SPXU,TNA,TZA,MTUM,QUAL,VLUE,SIZE,USMV
2010-01-11 05:00:00+00:00,17.549999237060547,21.270000457763672,,,,,,1146.97998046875,10663.990234375,2312.409912109375,643.989990234375,86.33269500732422,40.34135818481445,51.68313217163086,75.75789642333984,112.49776458740234,86.21147155761719,43.95524978637695,,9.351335525512695,9.275355339050293,24.453805923461914,17.949522018432617,21.982707977294922,17.467384338378906,12.493718147277832,9.003657341003418,12.38546085357666,,,56.34325408935547,62.682804107666016,66.96258544921875,84.67463684082031,69.78440856933594,59.131072998046875,35.86397171020508,66.66890716552734,49.45163345336914,,67.70308685302734,48.5946044921875,,,,,112.8499984741211,22.597999572753906,18.209999084472656,324.32000732421875,1271.0400390625,23.832300186157227,22.10945701599121,,33.02000045776367,,,,1150.699951171875,18.683000564575195,82.5199966430664,5.453999996185303,422.5,572.5,1001.75,3.428499937057495,35.74147033691406,30.63576316833496,29.412837982177734,28.01726531982422,,29.926450729370117,30.457324981689453,16.06204605102539,18.071212768554688,,38.61699676513672,38.38645553588867,13.764114379882812,9.690077781677246,12.068098068237305,19.444923400878906,19.62852668762207,24.363344192504883,137.94374084472656,107.7300033569336,147.5200958251953,74.6572265625,89.77664947509766,,,2.155156373977661,215715.734375,10.877169609069824,75626.8984375,,,,,
2010-01-11 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.818000078201294,4.729000091552734,2.555999994277954,0.02500000037252903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12 05:00:00+00:00,18.25,21.790000915527344,,,,,,1136.219970703125,10627.259765625,2282.31005859375,635.5,85.52752685546875,39.836639404296875,51.1201286315918,75.47344207763672,111.2178726196289,85.41767883300781,43.50148010253906,,9.216254234313965,9.17431926727295,24.277822494506836,17.69021224975586,21.804292678833008,17.565732955932617,12.333066940307617,8.965947151184082,12.150094985961914,,,57.307701110839844,63.13347625732422,67.01890563964844,85.04185485839844,70.10531616210938,59.24336242675781,35.679840087890625,67.09370422363281,49.639617919921875,,67.83454895019531,48.60401916503906,,,,,110.48999786376953,22.11199951171875,17.90999984741211,317.0400085449219,1292.800048828125,23.395904541015625,21.637557983398438,,32.279998779296875,,,,1128.9000244140625,18.243000030517578,80.79000091552734,5.591000080108643,392.5,535.75,969.5,3.3375000953674316,35.320396423339844,30.145427703857422,28.984037399291992,27.610931396484375,,29.19984245300293,30.666147232055664,15.78463363647461,17.9421329498291,,38.032344818115234,37.85768508911133,13.578802108764648,9.588955879211426,11.670626640319824,19.10240936279297,19.62852668762207,24.345918655395508,137.66773986816406,109.08000183105469,148.05288696289062,73.7364730834961,89.25540924072266,,,2.096611738204956,221617.78125,10.491849899291992,77992.8671875,,,,,
2010-01-12 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7190001010894775,4.623000144958496,2.4820001125335693,0.03999999910593033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13 05:00:00+00:00,17.850000381469727,21.290000915527344,,,,,,1145.6800537109375,10680.76953125,2307.89990234375,643.5599975585938,86.24993896484375,40.33266067504883,51.77963638305664,75.90719604492188,112.63811492919922,86.09168243408203,43.90987777709961,,9.320637702941895,9.263228416442871,24.59918212890625,17.755781173706055,21.89350128173828,17.690309524536133,12.473123550415039,9.064569473266602,12.292740821838379,,,56.64146041870117,62.830684661865234,66.96258544921875,84.75879669189453,69.79108428955078,58.996402740478516,35.759891510009766,66.81050109863281,49.5268440246582,,67.64392852783203,48.49556350708008,,,,,111.54000091552734,22.326000213623047,18.270000457763672,313.67999267578125,1326.0799560546875,23.689802169799805,21.6550350189209,,32.2599983215332,,,,1136.4000244140625,18.538000106811523,79.6500015258789,5.732999801635742,384.0,537.0,983.5,3.387500047683716,35.61761474609375,30.23779296875,29.378068923950195,27.722347259521484,,28.846736907958984,30.84513282775879,15.909472465515137,18.071212768554688,,37.92240905761719,37.91898727416992,13.568511962890625,9.529467582702637,11.849493026733398,19.295074462890625,19.611249923706055,24.424339294433594,137.83909606933594,108.51000213623047,149.16436767578125,74.08881378173828,90.0186538696289,,,2.1500377655029297,215910.328125,10.900381088256836,75119.890625,,,,,
2010-01-13 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7829999923706055,4.706999778747559,2.5320000648498535,0.05000000074505806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14 05:00:00+00:00,17.6299991607666,20.709999084472656,,,,,,1148.4599609375,10710.5498046875,2316.739990234375,646.4299926757812,86.4831771850586,40.367462158203125,51.97269058227539,76.10636138916016,112.85282135009766,86.3463134765625,43.98548889160156,,9.363612174987793,9.287480354309082,24.82106590270996,17.80645179748535,21.89350128173828,17.637853622436523,12.473123550415039,9.023959159851074,12.14295482635498,,,57.434574127197266,63.126441955566406,67.02690124511719,84.96524047851562,69.97159576416016,59.20967102050781,35.799930572509766,66.98428344726562,49.6458625793457,,67.84114074707031,48.24093246459961,,,,,112.02999877929688,22.426000595092773,18.309999465942383,312.4800109863281,1291.52001953125,23.46715545654297,21.54142951965332,,32.20000076293945,,,,1142.5999755859375,18.64299964904785,79.38999938964844,5.5879998207092285,381.0,527.75,968.5,3.375999927520752,35.89007568359375,30.15963363647461,29.32011604309082,27.65681266784668,,28.609067916870117,31.292606353759766,15.930275917053223,18.124998092651367,,37.21784591674805,38.148895263671875,13.681753158569336,9.469985008239746,11.998539924621582,19.352157592773438,19.559410095214844,24.450477600097656,137.77244567871094,108.9000015258789,149.54103088378906,74.6732177734375,90.6515884399414,,,2.166053295135498,214094.3125,11.021081924438477,74274.90625,,,,,
2010-01-14 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7339999675750732,4.624000072479248,2.484999895095825,0.04500000178813934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15 05:00:00+00:00,17.90999984741211,21.479999542236328,,,,,,1136.030029296875,10609.650390625,2287.989990234375,637.9600219726562,85.5124740600586,39.897579193115234,51.2166633605957,75.3810806274414,111.34174346923828,85.37275695800781,43.48634719848633,,9.173271179199219,9.158153533935547,24.65274429321289,17.66338539123535,21.61099624633789,17.552616119384766,12.3495454788208,8.965947151184082,12.053801536560059,,,57.78987121582031,63.4080810546875,67.08324432373047,85.19483947753906,70.19886779785156,59.187232971191406,35.65581512451172,67.11304473876953,49.67720031738281,,67.90028381347656,48.212642669677734,,,,,110.86000061035156,22.194000244140625,18.049999237060547,307.20001220703125,1310.719970703125,23.244504928588867,21.29673957824707,,31.770000457763672,,,,1130.0999755859375,18.410999298095703,78.0,5.690999984741211,371.5,510.0,974.0,3.3550000190734863,35.32659149169922,29.811420440673828,28.705907821655273,27.329133987426758,,28.147296905517578,31.232942581176758,15.56270694732666,17.9528865814209,,36.74810791015625,37.85768508911133,13.609692573547363,9.345064163208008,11.745157241821289,19.066728591918945,19.671722412109375,24.284923553466797,136.62086486816406,109.18000030517578,148.9347686767578,74.01673126220703,90.11170196533203,,,2.0942490100860596,221228.625,10.554520606994629,77316.890625,,,,,
2010-01-15 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6760001182556152,4.574999809265137,2.4189999103546143,0.054999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
